대여소_ID,위도,경도,동
ST-330,37.530167,127.007439,한남동
ST-33,37.584171,126.911102,북가좌동
ST-3299,37.68121,127.055168,상계동
ST-3298,37.46949,127.047882,양재동
ST-3297,37.56654,126.976845,정동
ST-3296,37.479549,127.064056,개포동
ST-3295,37.526463,127.113693,풍납동
ST-3294,37.477486,127.057434,개포동
ST-3293,37.629665,127.097237,공릉동
ST-3292,37.632332,127.0495,월계동
ST-3291,37.567398,127.002014,을지로5가
ST-3290,37.620632,127.083839,공릉동
ST-329,37.520504,126.989738,서빙고동
ST-3289,37.637897,127.067604,하계동
ST-3288,37.656555,127.063591,상계동
ST-3287,37.664017,127.058174,상계동
ST-3286,37.577919,127.044563,전농동
ST-3285,37.480095,127.138496,장지동
ST-3284,37.546135,126.82106,외발산동
ST-3283,37.505764,126.908661,신길동
ST-3282,37.628193,127.067879,공릉동
ST-3281,37.56448,126.854645,가양동
ST-3280,37.671253,127.054749,상계동
ST-328,37.552277,126.972687,동자동
ST-3279,37.583694,126.894127,수색동
ST-3278,37.669403,127.05632,상계동
ST-3277,37.55463,127.0578,송정동
ST-3276,37.540981,126.837433,화곡동
ST-3275,37.6091,127.111603,망우동
ST-3274,37.664753,127.076004,상계동
ST-3273,37.48885,127.156998,거여동
ST-3272,37.57402,126.901024,성산동
ST-3271,37.555157,126.952927,아현동
ST-3270,37.634342,127.104279,공릉동
ST-327,37.533066,126.960732,한강로3가
ST-3269,37.662891,127.045403,방학동
ST-3268,37.49662,127.070999,대치동
ST-3267,37.56678,127.05233,용답동
ST-3266,37.65984,127.059357,상계동
ST-3265,37.551052,127.052223,성수동2가
ST-3264,37.619247,127.045586,장위동
ST-3263,37.573318,126.830071,마곡동
ST-3262,37.639172,127.07473,하계동
ST-3261,37.564037,126.829788,마곡동
ST-3260,37.561535,126.83194,마곡동
ST-326,37.536758,126.970001,문배동
ST-3259,37.563816,126.832085,마곡동
ST-3258,37.579021,127.042244,용두동
ST-3257,37.460632,127.080978,내곡동
ST-3256,37.635345,127.067528,하계동
ST-3255,37.560627,126.967682,중림동
ST-3254,37.524647,127.049149,청담동
ST-3253,37.617386,127.090782,신내동
ST-3252,37.493126,126.884247,구로동
ST-3251,37.563496,126.835831,마곡동
ST-3250,37.506119,126.901611,신길동
ST-325,37.538139,127.004097,한남동
ST-3249,37.520271,126.973351,이촌동
ST-3248,37.533466,127.140503,둔촌동
ST-3247,37.484486,127.140678,거여동
ST-3246,37.504112,127.076622,잠실동
ST-3245,37.481857,127.104561,자곡동
ST-3244,37.572124,126.905975,중동
ST-3243,37.523903,127.046608,청담동
ST-3242,37.492538,127.119446,가락동
ST-3241,37.526684,126.900192,당산동3가
ST-3240,37.500996,127.068039,대치동
ST-324,37.541153,127.002213,한남동
ST-3239,37.528332,126.930176,여의도동
ST-3238,37.519062,126.908394,영등포동3가
ST-3237,37.499382,126.841141,오류동
ST-3236,37.474525,126.887077,가산동
ST-3235,37.520241,126.912453,영등포동2가
ST-3234,37.617928,127.021362,미아동
ST-3233,37.582676,127.07766,면목동
ST-3232,37.497143,127.146416,거여동
ST-3231,37.498371,127.146957,마천동
ST-3230,37.494286,127.121704,가락동
ST-323,37.524117,126.972122,용산동5가
ST-3229,37.475052,127.133041,장지동
ST-3228,37.570454,127.046944,용답동
ST-3227,37.529377,126.88308,목동
ST-3226,37.559475,126.841476,등촌동
ST-3225,37.497082,126.877884,구로동
ST-3224,37.510612,126.842613,신정동
ST-3223,37.486904,126.838943,천왕동
ST-3222,37.49752,126.852951,개봉동
ST-3221,37.475559,127.038261,양재동
ST-3220,37.477306,127.00592,방배동
ST-322,37.532433,126.954742,원효로3가
ST-3219,37.475204,126.890129,가산동
ST-3218,37.664509,127.052704,상계동
ST-3217,37.455318,127.06366,내곡동
ST-3216,37.434746,127.065948,신원동
ST-3215,37.523994,126.842133,신월동
ST-3214,37.512291,127.108253,방이동
ST-3213,37.556778,126.949341,아현동
ST-3212,37.521954,126.895508,당산동2가
ST-3211,37.667519,127.079163,상계동
ST-3210,37.561043,127.018211,신당동
ST-321,37.532547,126.830803,신월동
ST-3209,37.541466,127.130257,천호동
ST-3208,37.51281,127.026367,논현동
ST-3207,37.498615,127.068314,대치동
ST-3206,37.579948,127.035324,제기동
ST-3205,37.542557,127.044235,성수동1가
ST-3204,37.517918,126.912598,영등포동1가
ST-3203,37.608849,127.028458,길음동
ST-3202,37.562336,126.969093,미근동
ST-3201,37.628342,126.933815,진관동
ST-3200,37.51157,126.913979,신길동
ST-320,37.533047,126.829956,신월동
ST-32,37.554859,126.936157,노고산동
ST-3199,37.485317,126.92466,신림동
ST-3198,37.574261,127.035454,용두동
ST-3197,37.663349,127.030457,방학동
ST-3196,37.467541,126.892822,독산동
ST-3195,37.498013,126.860985,고척동
ST-3194,37.501087,126.860458,고척동
ST-3193,37.62302,127.021866,미아동
ST-3192,37.635735,127.10585,공릉동
ST-3191,37.484833,127.149918,학암동
ST-3190,37.486931,127.153648,학암동
ST-319,37.516998,126.838318,신월동
ST-3189,37.491795,126.825005,온수동
ST-3188,37.538033,127.083557,구의동
ST-3187,37.53363,126.901459,당산동5가
ST-3186,37.556812,127.081078,중곡동
ST-3185,37.48661,127.045509,도곡동
ST-3184,37.624912,127.019791,미아동
ST-3183,37.528412,126.846039,화곡동
ST-3182,37.505196,126.87619,구로동
ST-3181,37.476917,127.006111,방배동
ST-3180,37.473423,126.997772,방배동
ST-318,37.517059,126.848488,신월동
ST-3179,37.494045,127.086784,일원동
ST-3178,37.496658,127.069382,대치동
ST-3177,37.652657,127.053093,창동
ST-3176,37.65704,127.049912,창동
ST-3175,37.645645,127.054596,창동
ST-3174,37.636459,127.072769,하계동
ST-3173,37.596397,127.067764,이문동
ST-3172,37.669224,127.044418,방학동
ST-3171,37.5135,126.920868,신길동
ST-3170,37.513199,126.923523,신길동
ST-317,37.509712,126.84417,신정동
ST-3169,37.61705,126.906586,구산동
ST-3168,37.603184,127.074135,중화동
ST-3167,37.627808,127.069618,공릉동
ST-3166,37.485065,126.95546,봉천동
ST-3165,37.578171,127.0317,용두동
ST-3164,37.519737,127.057678,삼성동
ST-3163,37.52367,126.875671,목동
ST-3162,37.503017,127.09214,삼전동
ST-3161,37.560925,126.990662,남학동
ST-3160,37.525394,126.930458,여의도동
ST-316,37.511585,126.84156,신정동
ST-3159,37.539303,126.970505,문배동
ST-3158,37.60696,127.02607,길음동
ST-3157,37.480118,127.021805,서초동
ST-3156,37.479755,127.019852,서초동
ST-3155,37.582657,127.031967,제기동
ST-3154,37.523281,127.146133,둔촌동
ST-3153,37.497555,127.114944,가락동
ST-3152,37.635361,127.037674,번동
ST-3151,37.51796,127.131783,방이동
ST-3150,37.519196,127.132622,방이동
ST-315,37.51897,126.869965,신정동
ST-3149,37.658688,127.077591,중계동
ST-3148,37.527653,127.119301,방이동
ST-3147,37.547966,127.135162,암사동
ST-3146,37.536427,126.833412,신월동
ST-3145,37.559486,126.831314,마곡동
ST-3144,37.482853,127.005974,서초동
ST-3143,37.472202,126.933907,신림동
ST-3142,37.516693,126.908073,영등포동
ST-3141,37.539139,127.12162,풍납동
ST-3140,37.556877,126.936035,창천동
ST-314,37.515156,126.854897,신정동
ST-3139,37.57914,126.934509,연희동
ST-3138,37.54039,126.973495,용산동1가
ST-3137,37.569809,126.828575,마곡동
ST-3136,37.546444,127.053322,성수동2가
ST-3135,37.535778,126.962212,원효로2가
ST-3134,37.670738,127.07962,상계동
ST-3133,37.510643,127.131676,방이동
ST-3132,37.508335,127.125679,방이동
ST-3131,37.52618,127.11676,풍납동
ST-3130,37.550343,126.945801,대흥동
ST-313,37.521881,126.851753,신월동
ST-3129,37.576252,126.817345,방화동
ST-3128,37.563648,126.834541,마곡동
ST-3127,37.603542,126.906723,역촌동
ST-3126,37.634068,126.925392,진관동
ST-3125,37.550648,126.866165,염창동
ST-3124,37.50127,126.876785,구로동
ST-3123,37.65694,127.078049,중계동
ST-3122,37.61985,127.063103,월계동
ST-3121,37.545559,127.053368,성수동2가
ST-3120,37.546978,127.057968,성수동2가
ST-312,37.523254,126.864906,신정동
ST-3119,37.662991,127.038643,방학동
ST-3118,37.56036,126.862762,가양동
ST-3117,37.495823,126.917816,신대방동
ST-3116,37.652294,127.061348,상계동
ST-3115,37.497753,127.038574,역삼동
ST-3114,37.577168,126.929062,홍은동
ST-3113,37.576019,126.926834,남가좌동
ST-3112,37.509991,127.058472,삼성동
ST-3111,37.51292,127.056427,삼성동
ST-3110,37.648628,127.069183,중계동
ST-311,37.523628,126.875244,목동
ST-3109,37.491074,127.036194,역삼동
ST-3108,37.505703,127.029198,역삼동
ST-3107,37.559425,126.963058,충정로3가
ST-3106,37.506828,126.966736,흑석동
ST-3105,37.492943,126.924622,신대방동
ST-3104,37.526531,126.864456,목동
ST-3103,37.49091,126.829651,오류동
ST-3102,37.513824,126.920937,신길동
ST-3101,37.625149,127.049934,월계동
ST-3100,37.564182,126.840279,등촌동
ST-310,37.532543,126.868729,목동
ST-31,37.555054,126.937569,노고산동
ST-3099,37.561687,127.061516,용답동
ST-3098,37.548164,127.122574,천호동
ST-3097,37.667679,127.068253,상계동
ST-3096,37.52211,127.036461,논현동
ST-3095,37.579048,126.901352,증산동
ST-3094,37.560196,126.854912,등촌동
ST-3093,37.687508,127.042633,도봉동
ST-3092,37.643246,127.031601,창동
ST-3091,37.652954,127.037544,창동
ST-3090,37.575714,126.980507,중학동
ST-309,37.532803,126.86393,목동
ST-3089,37.510975,126.869843,신정동
ST-3088,37.500755,126.877083,구로동
ST-3087,37.556553,127.165878,상일동
ST-3086,37.498173,126.984482,방배동
ST-3085,37.551426,127.144211,명일동
ST-3084,37.562508,126.852753,가양동
ST-3083,37.517941,126.983704,용산동6가
ST-3082,37.547337,126.970383,청파동1가
ST-3081,37.524693,126.968224,한강로3가
ST-3080,37.537861,126.965652,원효로2가
ST-308,37.546848,126.872772,목동
ST-3079,37.50972,127.066795,대치동
ST-3078,37.525723,127.025887,신사동
ST-3077,37.507671,127.060173,대치동
ST-3076,37.595867,126.923492,응암동
ST-3075,37.569931,126.976433,세종로
ST-3074,37.526287,126.926178,여의도동
ST-3073,37.524643,126.923424,여의도동
ST-3072,37.525089,126.92408,여의도동
ST-3071,37.482944,127.140442,거여동
ST-3070,37.534882,127.115227,풍납동
ST-307,37.513592,126.925934,신길동
ST-3069,37.524715,127.117439,방이동
ST-3068,37.552216,126.870224,염창동
ST-3067,37.477154,126.839859,천왕동
ST-3066,37.519169,127.018974,신사동
ST-3065,37.49815,126.983688,동작동
ST-3064,37.501575,126.945908,상도동
ST-3063,37.642555,127.060387,상계동
ST-3062,37.563557,126.928276,연희동
ST-3061,37.522434,126.922714,여의도동
ST-3060,37.627861,127.076378,공릉동
ST-306,37.517693,126.914299,영등포동1가
ST-3059,37.526245,126.865784,목동
ST-3058,37.634701,126.917358,진관동
ST-3057,37.506874,127.064735,대치동
ST-3056,37.53439,126.994972,이태원동
ST-3055,37.495552,126.856979,개봉동
ST-3054,37.552406,126.982018,후암동
ST-3053,37.559376,126.964142,중림동
ST-3052,37.559692,126.996483,필동3가
ST-3051,37.56599,126.966072,충정로2가
ST-3050,37.681255,127.050476,도봉동
ST-305,37.513844,126.919357,신길동
ST-3049,37.489296,127.06617,개포동
ST-3048,37.50922,126.837158,신정동
ST-3047,37.521641,126.865555,신정동
ST-3046,37.601089,127.033318,종암동
ST-3045,37.615669,127.008766,정릉동
ST-3044,37.54808,127.064613,성수동2가
ST-3043,37.547535,127.066826,성수동2가
ST-3042,37.551403,127.046364,성수동1가
ST-3041,37.503006,126.893829,대림동
ST-3040,37.502083,126.893188,대림동
ST-304,37.509476,126.8993,도림동
ST-3039,37.602898,127.058479,석관동
ST-3038,37.606651,127.056183,석관동
ST-3037,37.48859,126.824783,오류동
ST-3036,37.617271,127.108543,신내동
ST-3035,37.604057,127.107254,망우동
ST-3034,37.57988,126.952301,홍제동
ST-3033,37.576756,126.928276,홍은동
ST-3032,37.461395,126.890038,독산동
ST-3031,37.549263,126.816742,외발산동
ST-3030,37.525566,126.885841,양평동2가
ST-303,37.506573,126.901131,신길동
ST-3029,37.477398,126.888779,가산동
ST-3028,37.627945,126.919769,불광동
ST-3027,37.561848,126.964149,충정로3가
ST-3026,37.658989,127.049736,창동
ST-3025,37.589737,127.094193,면목동
ST-3024,37.609241,127.106209,망우동
ST-3023,37.606552,127.107086,망우동
ST-3022,37.541611,126.953758,도화동
ST-3021,37.556011,126.940346,노고산동
ST-3020,37.551849,126.954781,아현동
ST-302,37.503803,126.903419,신길동
ST-3019,37.547588,126.924644,상수동
ST-3018,37.554695,126.94577,대흥동
ST-3017,37.545296,126.917648,합정동
ST-3016,37.540794,126.939629,토정동
ST-3015,37.64806,127.062393,상계동
ST-3014,37.628212,127.070465,공릉동
ST-3013,37.500965,126.88237,구로동
ST-3012,37.539192,127.098015,구의동
ST-3011,37.529152,126.894478,당산동4가
ST-3010,37.507496,127.000183,잠원동
ST-301,37.500649,126.909515,신길동
ST-3009,37.492889,127.002647,서초동
ST-3008,37.545685,126.94677,염리동
ST-3007,37.594429,127.094032,망우동
ST-3006,37.600643,127.10405,망우동
ST-3005,37.52597,127.11821,방이동
ST-3004,37.484554,127.149193,거여동
ST-3003,37.543324,127.059715,성수동2가
ST-3002,37.541275,127.048492,성수동1가
ST-3001,37.649193,127.046066,창동
ST-3000,37.620991,127.078751,공릉동
ST-300,37.499828,126.919945,신길동
ST-30,37.555496,126.93634,창천동
ST-3,37.549561,126.905754,합정동
ST-2999,37.476368,126.880836,가산동
ST-2998,37.46629,126.897385,독산동
ST-2997,37.494991,126.84185,오류동
ST-2996,37.488571,126.921387,신림동
ST-2995,37.479092,126.949417,봉천동
ST-2994,37.551884,126.863571,등촌동
ST-2993,37.558235,126.82576,마곡동
ST-2992,37.546619,126.836235,화곡동
ST-2991,37.516335,127.093803,잠실동
ST-2990,37.575401,126.93544,연희동
ST-299,37.504494,126.921951,신길동
ST-2989,37.486889,127.141693,거여동
ST-2988,37.486416,127.142059,거여동
ST-2987,37.486336,127.113747,문정동
ST-2986,37.497932,127.096756,석촌동
ST-2985,37.477097,127.123703,문정동
ST-2984,37.483524,127.116837,문정동
ST-2983,37.552353,126.951477,아현동
ST-2982,37.56897,126.907799,성산동
ST-2981,37.576492,126.898674,상암동
ST-2980,37.54892,126.959518,공덕동
ST-298,37.507641,126.92308,신길동
ST-2979,37.563065,126.921494,연남동
ST-2978,37.551529,126.946693,염리동
ST-2977,37.578922,126.882164,상암동
ST-2976,37.550159,126.960526,공덕동
ST-2975,37.549854,126.932037,창전동
ST-2974,37.5812,126.88958,상암동
ST-2973,37.486324,127.115089,문정동
ST-2972,37.486229,127.114761,문정동
ST-2971,37.630005,127.044098,월계동
ST-2970,37.61208,127.02198,길음동
ST-297,37.524349,126.936119,여의도동
ST-2969,37.586864,127.095322,면목동
ST-2968,37.649509,127.047226,창동
ST-2967,37.65242,127.052292,창동
ST-2966,37.553028,127.180756,상일동
ST-2965,37.556763,126.818695,마곡동
ST-2964,37.480175,126.876801,가산동
ST-2963,37.495602,127.071945,대치동
ST-2962,37.485737,127.033157,서초동
ST-2961,37.511742,126.873833,신정동
ST-2960,37.514122,126.860405,신정동
ST-296,37.531055,126.92421,여의도동
ST-2959,37.494846,126.900291,대림동
ST-2958,37.523842,126.881561,양평동
ST-2957,37.48996,127.111961,문정동
ST-2956,37.599545,126.926537,응암동
ST-2955,37.62812,127.085487,공릉동
ST-2954,37.66674,127.063889,상계동
ST-2953,37.604462,127.097412,신내동
ST-2952,37.604286,127.097366,신내동
ST-2951,37.53661,126.834663,신월동
ST-2950,37.53651,126.833946,신월동
ST-295,37.533421,126.902237,당산동5가
ST-2949,37.493828,126.839073,오류동
ST-2948,37.476398,126.976837,남현동
ST-2947,37.561546,126.807083,방화동
ST-2946,37.550858,126.872337,염창동
ST-2945,37.557915,126.832977,마곡동
ST-2944,37.567245,126.850388,가양동
ST-2943,37.569027,126.839882,마곡동
ST-2942,37.612724,127.11306,신내동
ST-2941,37.494591,127.151093,거여동
ST-2940,37.518692,127.139061,방이동
ST-294,37.528263,126.896629,당산동4가
ST-2939,37.487148,127.153282,거여동
ST-2938,37.488686,127.152267,거여동
ST-2937,37.495358,127.139473,거여동
ST-2936,37.492222,127.156593,마천동
ST-2935,37.58625,127.030952,안암동5가
ST-2934,37.502094,126.99147,반포동
ST-2933,37.589451,127.059563,휘경동
ST-2932,37.457035,126.894325,시흥동
ST-2931,37.459366,126.88678,독산동
ST-2930,37.634937,127.017525,수유동
ST-293,37.530079,126.905708,영등포동8가
ST-2929,37.519604,127.13871,둔촌동
ST-2928,37.527229,127.136353,둔촌동
ST-2927,37.486076,127.059219,개포동
ST-2926,37.486706,127.060501,개포동
ST-2925,37.486423,127.059319,개포동
ST-2924,37.527035,126.966179,한강로2가
ST-2923,37.568836,126.969551,신문로2가
ST-2922,37.593544,127.08979,상봉동
ST-2921,37.597809,127.088448,상봉동
ST-2920,37.539726,126.890366,양평동5가
ST-292,37.527084,126.89138,양평동3가
ST-2919,37.529148,127.116058,풍납동
ST-2918,37.502914,127.092537,삼전동
ST-2917,37.482636,127.139923,거여동
ST-2916,37.501171,127.085167,잠실동
ST-2915,37.498272,127.134865,오금동
ST-2914,37.678513,127.051743,상계동
ST-2913,37.463223,126.903572,독산동
ST-2912,37.462723,126.907219,시흥동
ST-2911,37.458382,126.908073,시흥동
ST-2910,37.458942,126.90593,시흥동
ST-291,37.510933,126.910225,신길동
ST-2909,37.557072,127.17514,상일동
ST-2908,37.557404,127.176537,상일동
ST-2907,37.470928,127.089706,자곡동
ST-2906,37.603043,127.100502,신내동
ST-2905,37.555576,126.896889,망원동
ST-2904,37.579845,127.08242,면목동
ST-2903,37.571621,127.022041,황학동
ST-2902,37.512833,126.917633,신길동
ST-2901,37.506012,126.915886,신길동
ST-2900,37.524105,126.928108,여의도동
ST-290,37.505016,126.898537,도림동
ST-29,37.55352,126.936951,노고산동
ST-2899,37.523479,126.927116,여의도동
ST-2898,37.606239,127.03466,하월곡동
ST-2897,37.575043,126.917366,남가좌동
ST-2896,37.625019,127.072952,공릉동
ST-2895,37.462399,126.891754,독산동
ST-2894,37.462223,126.891815,독산동
ST-2893,37.45192,126.913757,시흥동
ST-2892,37.501263,126.891182,구로동
ST-2891,37.528793,127.084633,자양동
ST-2890,37.573341,126.823318,마곡동
ST-289,37.518738,126.895576,문래동3가
ST-2889,37.563541,126.824554,마곡동
ST-2888,37.555454,126.837517,내발산동
ST-2887,37.531822,126.854622,화곡동
ST-2886,37.559311,126.827438,마곡동
ST-2885,37.55933,126.827179,마곡동
ST-2884,37.559059,126.827049,마곡동
ST-2883,37.571087,126.807541,방화동
ST-2882,37.509785,127.04277,역삼동
ST-2881,37.605488,127.104637,망우동
ST-2880,37.525295,126.995834,동빙고동
ST-288,37.525852,126.903282,영등포동7가
ST-2879,37.522141,126.878059,신정동
ST-2878,37.498062,127.134613,가락동
ST-2877,37.510727,127.130402,오금동
ST-2876,37.517078,127.112328,방이동
ST-2875,37.452,127.053917,신원동
ST-2874,37.550068,126.9048,합정동
ST-2873,37.482048,126.915245,신림동
ST-2872,37.477528,126.962769,봉천동
ST-2871,37.559746,126.824387,마곡동
ST-2870,37.495243,127.039375,역삼동
ST-287,37.526386,126.902756,당산동4가
ST-2869,37.482761,127.080421,일원동
ST-2868,37.472679,127.10376,자곡동
ST-2867,37.493706,127.079994,일원동
ST-2866,37.532005,126.955559,원효로4가
ST-2865,37.532936,127.075806,자양동
ST-2863,37.57164,127.03566,마장동
ST-2862,37.558857,127.151489,고덕동
ST-2861,37.619656,127.081467,공릉동
ST-2860,37.600254,127.091713,상봉동
ST-286,37.496513,126.914803,신대방동
ST-2859,37.643044,127.062134,중계동
ST-2858,37.560593,126.820847,마곡동
ST-2857,37.566929,126.816841,마곡동
ST-2856,37.555073,127.01989,금호동2가
ST-2855,37.493858,126.856468,개봉동
ST-2854,37.553612,127.172035,상일동
ST-2853,37.4543,127.042831,원지동
ST-2852,37.52195,126.890495,양평동1가
ST-2851,37.486752,126.922722,신림동
ST-2850,37.516296,127.08461,잠실동
ST-285,37.516155,126.894615,문래동3가
ST-2849,37.658546,127.027679,쌍문동
ST-2848,37.661736,127.028122,방학동
ST-2847,37.490879,127.087959,일원동
ST-2846,37.583332,127.08355,면목동
ST-2845,37.563396,126.968941,순화동
ST-2844,37.533157,126.884087,목동
ST-2843,37.56628,127.077477,중곡동
ST-2842,37.481632,126.947189,봉천동
ST-2841,37.545818,127.166885,상일동
ST-2840,37.540768,127.146881,길동
ST-284,37.504566,126.910233,신길동
ST-2839,37.527962,127.051628,청담동
ST-2838,37.460724,127.102875,세곡동
ST-2837,37.512642,127.051567,삼성동
ST-2836,37.662357,127.058456,상계동
ST-2835,37.654083,127.071953,중계동
ST-2834,37.551414,127.044754,성수동1가
ST-2833,37.507172,127.101242,석촌동
ST-2832,37.557373,126.823326,마곡동
ST-2831,37.560684,126.819183,마곡동
ST-2830,37.548969,127.093529,구의동
ST-283,37.500462,126.905846,신길동
ST-2829,37.483376,126.822479,항동
ST-2828,37.483891,126.822182,항동
ST-2827,37.504444,126.950256,상도1동
ST-2826,37.491577,126.908813,신대방동
ST-2825,37.596127,126.919624,응암동
ST-2824,37.623608,126.916885,갈현동
ST-2823,37.495823,126.908356,신길동
ST-2822,37.523415,126.905403,영등포동7가
ST-2821,37.514702,126.91214,영등포동
ST-2820,37.518002,126.884598,문래동6가
ST-282,37.528488,126.891647,양평동3가
ST-2819,37.505089,126.913345,신길동
ST-2818,37.518749,126.912209,영등포동2가
ST-2817,37.491283,126.90802,대림동
ST-2816,37.503841,126.896156,대림동
ST-2815,37.518036,126.903648,영등포동4가
ST-2814,37.52071,126.939659,여의도동
ST-2813,37.518509,126.934486,여의도동
ST-2812,37.525726,126.886002,양평동3가
ST-2811,37.534191,126.893013,양평동4가
ST-2810,37.517563,126.916985,신길동
ST-281,37.52565,126.887817,양평동3가
ST-2809,37.505455,126.906265,신길동
ST-2808,37.495193,126.900177,대림동
ST-2807,37.527622,126.898636,당산동4가
ST-2806,37.526176,126.901978,당산동3가
ST-2805,37.552814,127.009193,신당동
ST-2804,37.674366,127.059471,상계동
ST-2803,37.512627,126.927414,대방동
ST-2802,37.560665,127.161285,고덕동
ST-2801,37.504005,126.92028,신길동
ST-2800,37.501606,126.91745,신길동
ST-280,37.524506,126.891823,양평동1가
ST-28,37.550411,126.943848,대흥동
ST-2799,37.679848,127.050385,도봉동
ST-2798,37.500027,127.118431,가락동
ST-2797,37.516479,127.114983,방이동
ST-2796,37.502056,127.11055,송파동
ST-2795,37.617554,127.103996,신내동
ST-2794,37.53936,126.828865,신월동
ST-2793,37.611313,127.057594,장위동
ST-2792,37.637939,127.067154,하계동
ST-2791,37.627411,127.062141,월계동
ST-2790,37.567192,126.834755,마곡동
ST-279,37.535873,126.892181,양평동5가
ST-2789,37.561085,126.816795,마곡동
ST-2788,37.474022,127.048447,양재동
ST-2787,37.55862,127.034355,행당동
ST-2786,37.555408,126.969421,봉래동2가
ST-2785,37.600346,126.93148,응암동
ST-2784,37.607224,126.922134,대조동
ST-2783,37.622051,126.919586,갈현동
ST-2782,37.620876,126.9198,갈현동
ST-2781,37.633907,126.931778,진관동
ST-2780,37.629627,126.930115,진관동
ST-278,37.53846,126.894508,양평동4가
ST-2779,37.59967,126.91716,역촌동
ST-2778,37.613262,126.927864,불광동
ST-2777,37.597504,126.919998,응암동
ST-2776,37.601768,126.935425,녹번동
ST-2775,37.600494,126.922157,응암동
ST-2774,37.536846,126.88475,목동
ST-2773,37.539688,126.874985,목동
ST-2772,37.513512,126.826813,신정동
ST-2771,37.517796,126.841614,신월동
ST-2770,37.520916,126.840958,신월동
ST-277,37.544666,126.888359,양평동6가
ST-2769,37.539246,126.823738,신월동
ST-2768,37.520111,126.844749,신월동
ST-2767,37.528938,126.833122,신월동
ST-2766,37.535282,126.830009,신월동
ST-2765,37.514812,126.861176,신정동
ST-2764,37.523197,126.869301,신정동
ST-2763,37.514069,126.869987,신정동
ST-2762,37.521759,126.852287,신정동
ST-2761,37.52198,126.859283,신정동
ST-2760,37.521095,126.873207,신정동
ST-276,37.574203,127.057693,답십리동
ST-2759,37.521248,126.854958,신정동
ST-2758,37.539635,126.831032,신월동
ST-2757,37.50227,127.121956,가락동
ST-2756,37.523018,127.115883,신천동
ST-2755,37.493084,127.152039,거여동
ST-2754,37.645309,127.057442,상계동
ST-2753,37.492672,126.841621,오류동
ST-2752,37.547398,126.821411,내발산동
ST-2751,37.543709,127.142281,길동
ST-2750,37.541546,127.141479,길동
ST-275,37.582561,127.054367,전농동
ST-2749,37.536854,127.139488,길동
ST-2748,37.535416,127.133095,성내동
ST-2747,37.534073,127.145004,둔촌동
ST-2746,37.569538,127.1586,고덕동
ST-2745,37.571804,127.174469,강일동
ST-2744,37.57074,127.172157,강일동
ST-2743,37.570953,127.171745,강일동
ST-2742,37.529263,127.136498,성내동
ST-2741,37.529449,127.134354,성내동
ST-2740,37.531376,127.127075,성내동
ST-274,37.576382,127.03511,용두동
ST-2739,37.550583,127.165421,상일동
ST-2738,37.529388,127.137184,둔촌동
ST-2737,37.558456,127.144157,고덕동
ST-2736,37.554832,127.151733,고덕동
ST-2735,37.554722,127.148727,고덕동
ST-2734,37.554646,127.142532,암사동
ST-2733,37.554688,127.139404,암사동
ST-2732,37.540741,127.125763,천호동
ST-2731,37.617455,127.048447,장위동
ST-2730,37.669273,127.032433,방학동
ST-273,37.577686,127.031013,용두동
ST-2729,37.651535,127.073273,중계동
ST-2728,37.516403,127.077614,잠실동
ST-2727,37.633427,127.041161,창동
ST-2726,37.653736,127.049294,창동
ST-2725,37.640511,127.040825,창동
ST-2724,37.662521,127.042709,방학동
ST-2723,37.691013,127.049164,도봉동
ST-2722,37.646019,127.035271,창동
ST-2721,37.670868,127.05114,상계동
ST-2720,37.642929,127.051949,월계동
ST-272,37.575272,127.023468,신설동
ST-2719,37.651497,127.077042,중계동
ST-2718,37.639664,127.060417,중계동
ST-2717,37.653519,127.071304,상계동
ST-2716,37.647953,127.057938,상계동
ST-2715,37.625336,127.07019,공릉동
ST-2714,37.620453,127.054451,월계동
ST-2713,37.634411,127.058868,월계동
ST-2712,37.64426,127.083313,중계동
ST-2711,37.651161,127.076591,중계동
ST-2710,37.662144,127.058197,상계동
ST-271,37.573666,127.030815,용두동
ST-2709,37.667828,127.056839,상계동
ST-2708,37.634594,127.052063,월계동
ST-2707,37.670303,127.078842,상계동
ST-2706,37.645844,127.070755,중계동
ST-2705,37.629173,127.056931,월계동
ST-2704,37.632843,127.052132,월계동
ST-2703,37.633415,127.06916,하계동
ST-2702,37.636669,127.069695,하계동
ST-2701,37.659557,127.075256,중계동
ST-2700,37.662605,127.075577,중계동
ST-270,37.573086,127.052162,답십리동
ST-27,37.549484,126.93895,신수동
ST-2699,37.656803,127.066574,상계동
ST-2698,37.669636,127.059425,상계동
ST-2697,37.552124,127.180641,상일동
ST-2696,37.557365,127.180138,상일동
ST-2695,37.689762,127.044891,도봉동
ST-2694,37.532719,126.917992,여의도동
ST-2693,37.566471,126.979256,을지로1가
ST-2692,37.51292,126.866798,신정동
ST-2691,37.476856,127.055367,개포동
ST-2690,37.524162,127.04895,청담동
ST-269,37.587746,127.037384,제기동
ST-2689,37.495213,127.033028,역삼동
ST-2688,37.53075,127.041603,압구정동
ST-2687,37.474426,127.116837,율현동
ST-2686,37.490177,127.073059,개포동
ST-2685,37.495876,127.086502,일원동
ST-2684,37.499866,127.060501,대치동
ST-2683,37.502865,127.065941,대치동
ST-2682,37.519257,127.051598,청담동
ST-2681,37.47364,127.107025,자곡동
