대여소_ID,위도,경도,500m내_대여소가중치,500m내_버스정류소가중치,500m내_지하철역가중치,500m내_사고건수_가중치,500m내_자전거보관소가중치,500m내_교차로가중치,500m내_자전거도로가중치,500m내_관광지_여부,동,500m내_휴게음식점가중치,500m내_고등학교가중치,500m내_대학교가중치,구
ST-986,37.550488,127.108955,0.8327808690140699,8.795886243066377,0.0,0.0,2.348548166351784,2.0623344686919562,0.9784093123998748,0,광장동,11.9841625405033,0.0,0.1768358860186121,광진구
ST-985,37.565659,127.084297,2.182100157639619,14.208042247225547,0.9642303269379809,0.0,6.890016845452735,8.49063095930745,0.8425166821743756,0,중곡동,44.36350886599523,0.16038826380480153,0.0,광진구
ST-984,37.539501,127.083,3.65286069117429,6.944585252512006,0.5492078465934505,22.387744350587734,16.013136321005334,3.6876731266232117,2.8018443639051163,0,자양동,45.58306794838673,0.0,0.0,광진구
ST-983,37.557587,127.079697,2.799973538924919,11.02250274559175,1.8057628059522948,22.92040306885645,14.19786036978439,6.517705690542697,3.111848012165659,0,중곡동,59.25208037456285,0.0,0.0,광진구
ST-982,37.564224,126.897522,3.1933091899629042,5.858823212460274,0.18863997969638902,3.333546766757098,0.20199812984327314,1.8549093061786226,0.7757075720854685,0,성산동,20.944346398290413,0.0,0.0,마포구
ST-981,37.489872,127.11084,1.6762874301599409,2.529476159573443,0.0,10.890485636869261,0.0,3.2872020991317603,0.7950483874998586,0,문정동,11.89226097285938,0.0,0.0,송파구
ST-980,37.528454,127.078033,2.0381933716556038,2.9274180748695287,0.0,13.334108713562578,3.0573742530481347,2.2164445167090343,1.7142436365374372,0,자양동,15.246770648284933,0.0,0.0,광진구
ST-98,37.537308,127.070351,3.6840275727728145,11.601958818583508,1.5714723012657887,35.499985049975834,8.902166900086575,6.454642987577522,1.1555582478744102,0,자양동,88.79429617397486,0.38845161931561545,0.0,광진구
ST-979,37.583515,126.979668,1.387207651899847,6.4161557008217045,0.0,0.0,0.5088055383849036,4.40429695667682,1.0115914597498956,1,팔판동,28.44229805290881,0.0,0.0,종로구
ST-978,37.583603,126.972549,1.1480014243313512,8.026829204661192,0.0,0.0,0.9037546522050043,7.89885621035646,0.8292597820428734,1,효자동,22.455736827092064,0.2520562599689731,0.0,종로구
ST-977,37.565052,126.973404,4.446485774413195,8.842561478504628,1.038640860094323,0.0,0.0198528467483694,3.3817504755609056,2.493301551191864,1,서소문동,68.54466027456863,0.9230493075938132,0.0,중구
ST-976,37.484509,126.930069,3.189473830534423,15.642569167606803,2.7470856278159044,24.844721544283914,0.0,5.271114385698688,0.3572082888898688,0,신림동,94.00361879725328,0.0,0.0,관악구
ST-975,37.567284,126.818275,5.477008413977839,8.427765616122832,0.6262551169971036,9.857296736851257,0.0,8.539134006954344,1.0478989203069695,0,마곡동,23.22133112304717,0.34780316043969317,0.0,강서구
ST-974,37.541912,127.077637,2.6963797596512427,2.7543069488155676,0.0,9.11181856984208,14.415178804121158,0.5383423672781235,0.09854565720564779,0,화양동,17.18231159863358,0.0,0.7598031745191931,광진구
ST-973,37.542778,127.075371,3.5261383183249357,3.9541283893903545,0.2803243589962777,7.4075599717860126,12.158090697546715,1.8271949901815974,0.14705430229602412,0,화양동,40.33851906682913,0.0,0.7485427607465363,광진구
ST-972,37.53989,127.073364,2.964429874893506,6.987132808984298,0.8275838015280089,17.02018851902172,13.351359670555091,4.377300000604904,1.5139614845846987,0,화양동,85.57806868928145,0.027325262802704864,0.11997697432590138,광진구
ST-971,37.623863,127.068489,3.3013291878751208,11.715297667801147,0.0,1.2024044896514878,1.1369348898589222,5.300901567482325,0.0,0,월계동,7.694009293559031,0.0,0.0,노원구
ST-970,37.621555,127.069511,2.013335864174951,12.248372340190228,0.060983648748329955,1.2053300188980804,0.3599608346833143,6.349034060763903,0.0,0,월계동,7.500935990734678,0.0,0.0,노원구
ST-97,37.54705,127.074333,6.582247174412835,6.755847820881476,0.8519209947558763,3.259088530443079,12.32207524506619,5.737100676176095,0.8881477994110896,0,화양동,48.06048515200726,0.0,0.15397879618542387,광진구
ST-969,37.481293,126.982483,5.981519137951903,12.286473803877259,2.493137281549558,22.016902673685067,1.8847886054297083,4.903228034147951,0.26266723677955994,0,방배동,67.05687629785277,0.0,0.0,서초구
ST-968,37.568977,126.894402,2.1719184669287106,4.045704130446595,0.0,3.2949491678365908,0.0,2.2982163306126244,0.0,0,성산동,17.939321302753115,0.0,0.0,마포구
ST-967,37.558304,127.05806,2.025261390583105,1.667541310033187,0.0,7.308538515044093,0.0,0.518625829644281,1.203738835810904,1,용답동,2.9934498059943664,0.0,0.0,성동구
ST-966,37.501663,127.042976,2.1083645590519975,6.559787248921703,0.0,0.9896718821230227,0.8533946284803681,4.133144418439359,0.10736696069530816,0,역삼동,77.62002358551669,0.29647965311094737,0.0,강남구
ST-965,37.480869,126.953316,5.09132027905415,13.145399935700356,1.7241769231534354,0.0,0.0,5.485722642318297,0.6693038894404066,0,봉천동,89.65819650374743,0.0,0.0,관악구
ST-964,37.625317,127.088135,0.8216356593319918,5.458963969074692,0.0,0.5579362319134612,0.0,6.399002660636441,2.795110084035787,0,공릉동,10.762144807596743,0.0,0.21414826046118363,노원구
ST-963,37.516811,127.040474,0.7890747097379911,6.938189158793058,1.6449882159206346,0.0,0.0,4.790303752614998,1.021219980273216,0,논현동,61.14917746135369,0.14694819520977365,0.0,강남구
ST-962,37.51759,127.035027,3.002227901881593,6.449790057264155,0.12554461883284684,0.0,0.0,2.877878090715222,0.5640706538817977,0,논현동,45.847545986551026,0.0,0.0,강남구
ST-961,37.518639,127.0354,2.900335088254105,6.190301566034234,0.0,0.0,0.0,3.218034392150785,0.5391084036296498,0,논현동,44.54343791160095,0.0,0.0,강남구
ST-960,37.494823,127.047905,2.2272413188333093,7.467450450290884,0.0,9.849853146863296,0.0,5.486991780238084,1.5176913636989395,0,역삼동,21.48588352662927,0.0,0.0,강남구
ST-96,37.575665,126.894447,2.036240116862936,7.056385460379744,0.3203761866366803,0.0,1.4990883721375177,6.547668463645714,1.9230715089299,1,상암동,30.820212752947384,0.0,0.0,마포구
ST-959,37.501545,127.038567,1.2095145568328123,6.023528225662215,1.0290539462896768,0.0,0.10497229540857633,3.1087806136246536,1.2837176002898334,0,역삼동,92.30182470166315,0.0,0.0,강남구
ST-958,37.475605,127.050377,1.5361128237163646,9.493678749837036,0.0,2.3927247891195966,0.0,3.9663435649750927,0.5668276748277937,0,개포동,35.759965391377186,0.7969393784581058,0.0,강남구
ST-957,37.481384,127.053917,3.3290297057116156,8.093195517276467,0.0,0.1677217374535802,0.0,6.466574062925947,1.61244146066105,0,개포동,8.688722359131576,0.0,0.0,강남구
ST-956,37.492809,127.041389,1.6348840946801602,8.288334579691293,0.0,0.0,0.0,6.8573892120999,0.933705413136056,0,역삼동,45.91239343704888,0.0,0.0,강남구
ST-955,37.509121,127.062309,3.9200959371880177,12.910956844502554,2.5813814486460775,0.0,0.0,2.9669178957129763,0.6814260915504574,0,삼성동,130.37708579433126,0.11534627522311536,0.0,강남구
ST-954,37.51807,127.047119,1.0582974683094788,3.894016392408889,0.0,0.4795401043047094,0.0,4.142656216247192,1.3810838642278183,0,삼성동,42.84845558972029,0.0,0.0,강남구
ST-953,37.519787,127.056763,2.0587251947008762,6.3802620210807355,0.2388796296305662,0.0,0.0,3.2506447232992133,0.10253684041530786,0,삼성동,23.478385186282797,0.5878521991119174,0.0,강남구
ST-952,37.480721,126.909325,2.248808910487678,7.669648987801963,0.0,5.869807651783268,0.0,6.469294684889571,0.9813265496881045,0,신림동,21.424176924471947,0.0,0.0,금천구
ST-951,37.471165,126.937019,3.7286849582389703,12.469776804898205,0.30511253347915157,9.120829188208628,0.0,11.711276130547935,0.48291264926838473,1,신림동,65.75145004250679,0.020048966238874866,0.0,관악구
ST-950,37.483192,126.902031,4.1204059269752475,11.183352532092298,1.3792613652150405,55.255220671826166,1.186876049862399,8.728651776163675,1.6499778147128363,0,신림동,45.06135396087033,0.0,0.0,관악구
ST-95,37.577469,126.897362,3.645373201613232,8.808027670642613,1.8299841739364842,0.9546135301735066,3.1914359751297456,5.931909164742728,1.3789839711166012,1,상암동,30.273579419963827,0.0,0.0,마포구
ST-949,37.494743,126.983063,3.3251832912280435,10.807085721626015,0.0,8.030150055710111,0.2852313185806463,4.158328592172378,0.0,0,방배동,27.53906641049157,0.4404565754150005,0.0,서초구
ST-948,37.62608,127.026482,2.558115755707049,9.422122980480026,1.7275458206003016,16.857571635944677,0.0,7.15359250974356,0.0,0,미아동,44.47209803467113,0.43056193456531444,0.18458630190458036,강북구
ST-947,37.589329,127.016434,3.8172920619344257,13.063074716470162,2.0027140620406767,1.848260862894687,2.076190975104786,7.872251666817482,1.1667810612995768,0,삼선동5가,73.67519656054606,0.1692024452859856,0.0,성북구
ST-946,37.555367,126.968643,4.736211675265054,9.124254102249292,2.4444876480084616,0.0,0.3248047797367968,5.674035097571904,0.8873585385229454,1,서계동,51.07863579612703,0.0,0.0,중구
ST-945,37.556965,126.96859,6.776938854721504,10.069080621066705,2.0320429869632326,0.0,0.46986960681822143,6.140993146327254,0.5330296094717182,1,만리동1가,50.402767712218605,0.0,0.0,중구
ST-944,37.56139,126.995354,2.365395487914523,5.345842244221892,3.1677952208379274,0.0,0.0,7.219878530862916,1.1011252679427146,0,충무로4가,86.62658963822922,0.0,0.0,중구
ST-943,37.566731,126.996605,4.881834483304078,9.83173252569281,2.5399857912268806,1.6318819781359886,2.1132537240660243,8.52327137953224,1.0097812062785594,1,을지로4가,64.88354294835139,0.0,0.0,중구
ST-942,37.586372,127.080071,3.229964525088259,12.08552259817346,0.0,77.33738181626113,1.7923442658816624,5.96407937904009,0.3901385431176825,0,면목동,30.225170367752927,0.0,0.0,중랑구
ST-941,37.608719,126.972862,0.014359766264955498,3.6175790296606536,0.0,0.0,0.0,2.8704054316707754,0.0,0,평창동,7.0351197305094,0.011027465733987718,0.0,종로구
ST-940,37.606274,126.968681,1.7504763589197823,4.258151334134299,0.0,0.0,0.0,2.2657390866843463,0.0,0,평창동,13.237453988075362,0.8027043660884502,0.0,종로구
ST-94,37.57822,126.89447,3.0590048867390074,8.122829056133547,0.6318729984285799,0.0,1.3799436104758056,7.113232105870942,2.1455752593142865,1,상암동,35.26751373721926,0.0,0.0,마포구
ST-939,37.603992,126.961945,1.4153373519071568,10.033675185280561,0.0,0.0,1.8476943279328712,3.179801066221827,0.0,0,신영동,10.890864407587063,0.0,0.0,종로구
ST-938,37.600128,126.957832,0.00029052946344654274,16.941117058273434,0.0,0.0,0.8954808936881209,4.593863433804596,0.0,1,홍지동,12.142136193447259,0.0,0.0,종로구
ST-937,37.483879,127.089027,0.1191017677621673,4.265412498740405,0.0,0.0,0.0,4.443709657491323,1.0746690217749522,0,수서동,2.2913790292730045,0.0,0.0,강남구
ST-936,37.482883,126.901039,3.2587308947030325,11.108603107853845,1.3435387906755776,59.077356254600105,0.9619387336269972,8.386696926868108,1.292159201230772,0,구로동,47.005769140818266,0.0,0.0,구로구
ST-935,37.488972,126.982719,5.5309008803625925,12.18461049049123,1.6431240084011063,27.40162281483123,6.625083980865788,5.1749662121924285,0.3262036121355172,1,방배동,64.50904044674003,0.6861212836068411,0.0,서초구
ST-934,37.484661,126.9039,4.136067938926098,11.29516754640395,0.8768127067313622,44.26366008380898,1.4192089133099524,9.093038299259874,1.966691837199824,0,신림동,39.27631214946136,0.0,0.0,관악구
ST-933,37.5042,127.087532,1.9015279955282782,7.056837094108998,0.8687510450193806,59.953851280955625,4.6926387330238395,4.998740443254404,1.450647884560424,0,잠실동,48.034696431399446,0.0,0.0,송파구
ST-932,37.508587,126.963493,3.0837350864050874,10.9232161290348,0.946287604992229,13.165590195721022,3.534663029854957,7.319672520905222,0.6767525971163794,0,흑석동,24.616956098629778,0.0,0.0,동작구
ST-931,37.591694,127.012497,1.9208730774866818,14.228013669090556,0.3370359560060232,1.9874754183849954,1.3138343730506543,8.843517840799286,0.0,0,동소문동4가,44.05431551646809,0.0,0.0,성북구
ST-930,37.493343,127.14473,3.3439989190219155,8.328303911602026,0.867113406925769,26.121755585572295,0.0,6.8889376571335506,2.64952733900005,0,거여동,36.425120024876854,0.47811365514618587,0.0,송파구
ST-93,37.575069,126.899918,5.7863983147667835,12.630158781291042,2.8218068367701523,4.361346315074847,3.452920663218126,6.225190127332305,0.9823446863148255,0,상암동,16.29744960916587,0.0,0.0,은평구
ST-929,37.459953,127.024742,1.6719787705867328,5.519915482789964,0.0,0.0,0.5439436850054822,2.7484043148751884,1.9509129432353864,0,우면동,5.504616253295918,0.0,0.0,서초구
ST-928,37.501713,126.995476,3.4051963529527116,8.31063475516835,0.7513048614354729,0.4982856411790887,7.310173763773338,5.2351305515868685,2.7398065000612677,0,반포동,11.901752935752267,0.9660193889767703,0.0,서초구
ST-927,37.502636,127.012314,1.3821200784035645,12.523842315653281,0.5588282937345508,0.0,1.5503133896529897,6.238595408179918,0.0,0,반포동,27.39626913472721,0.2432018008823854,0.0,서초구
ST-926,37.454407,127.064926,2.3626784321887304,4.166323975747771,0.0,0.0,0.8757704570115536,4.681637964395873,0.8692293559171465,0,내곡동,3.109656275639212,0.0,0.0,서초구
ST-925,37.447659,127.055016,1.9088492747298598,5.294577096901385,0.8438858655840502,0.0,4.180639896684621,7.651436796350859,3.284152495719076,0,원지동,15.459020279786511,0.0,0.0,서초구
ST-924,37.476891,126.980576,3.6922441139698607,11.261055684175162,3.037756893808279,7.0718391172447275,6.943823933316809,4.659336993092841,3.0077833371104137,0,사당동,62.93462605087409,0.0,0.0,동작구
ST-923,37.485508,126.981621,6.59937385252198,12.947261791433485,2.69811168436805,43.21672446032995,8.109406163666776,4.059348581994741,0.7994657399098397,1,사당동,76.79670420373621,0.0,0.0,동작구
ST-922,37.496799,126.952873,1.9612283262242203,9.227442910372227,0.7651838674986184,0.0,1.2810483132819928,4.486521215506644,0.0,0,상도동,37.0386005264966,0.0,0.31214208571542734,동작구
ST-921,37.496094,126.954071,2.341116605365254,9.855120411251566,0.9439471889787545,0.0,1.7771802890728434,3.928772688781443,0.0,0,상도동,37.76881698899444,0.0,0.5303521126334776,동작구
ST-920,37.494995,126.858253,4.746298195011233,14.934565108311675,0.6781727661827243,20.879691568008838,0.8160200891233557,7.032087482357685,0.612393180473499,0,개봉동,44.68041564087518,0.0,0.0,구로구
ST-92,37.571476,126.889687,1.016589328060555,6.577995235398315,0.0,0.0,0.0,1.502884098166521,0.4860264182833689,0,상암동,6.556449395711642,0.0,0.0,마포구
ST-919,37.499889,126.867699,1.4531842679535836,3.7174039565199952,0.1948880104357278,1.510695766105147,0.0,3.890060030501964,0.0,0,고척동,14.744669841501267,0.17387789491593186,0.703020167842721,구로구
ST-918,37.494404,126.894447,1.9063013277061387,11.27765285672782,1.8410930104799914,52.62375922363949,2.4769169707179293,4.674949862505976,1.3238264252162382,0,구로동,26.536091308964195,0.0,0.0,구로구
ST-917,37.480148,126.883781,3.8018857428294295,18.251345799512016,1.420196303130059,0.84667561748119,0.0,9.522416039532494,0.18570723586965765,0,가산동,75.6000739867568,0.0,0.0,금천구
ST-916,37.665665,127.042671,5.317310398648139,10.416685604982007,0.5669157994909688,49.99234330759388,0.0,7.01447724119215,0.45768593264181134,0,방학동,44.22400688515132,0.00544299985909813,0.0,도봉구
ST-915,37.676941,127.055099,3.791332327898063,11.451493854592549,0.8690569238449196,9.398970467632438,8.839794964625458,4.264804181903429,0.7223202837489997,0,상계동,45.71018204650971,0.0,0.0,노원구
ST-914,37.66,127.072968,2.9903373346243316,12.274713367447847,1.642799039607992,24.739993378269737,5.923489511056729,12.68825480920206,0.6158958739615422,0,상계동,46.97169737269371,0.0,0.0,노원구
ST-913,37.622662,127.061897,1.7719704788631923,7.6229976162952555,0.8692625107185827,2.6794824039601646,0.0,3.3467131465290105,0.0,0,월계동,31.403959847724423,0.0,0.0,노원구
ST-912,37.592541,127.086739,4.754122683884591,11.671603918600816,1.304536662533303,66.53505342503266,4.352802327917111,6.98136752745555,0.0,0,면목동,44.328272250247466,0.0,0.0,중랑구
ST-911,37.601841,127.041718,3.958167658502745,8.855450590014936,0.9532692239455148,13.049993547398676,7.604786249106602,5.800187943933858,0.45845655551450737,0,하월곡동,50.271744703695994,0.0,0.0,성북구
ST-910,37.602627,127.041634,3.6786526202326373,9.147256921794847,0.9054494964978086,12.733015814661398,7.305801274591229,5.638355394381218,0.3148741917151473,0,하월곡동,53.5463095959404,0.0,0.14778225245390342,성북구
ST-91,37.575657,126.890793,3.5380157010872253,11.959355898409532,0.0,0.0,0.48368223630822416,7.0635687392181215,1.1913034319342728,1,상암동,42.317294949888804,0.0,0.0,마포구
ST-909,37.506779,127.07917,2.312184640238433,3.8033860816569454,0.10405979606336146,31.499069252480545,0.7320960314299878,4.6216433766247444,2.2072134707439117,0,잠실동,23.309090164635705,0.0,0.0,송파구
ST-908,37.513962,127.121674,0.6873096179684073,6.0309706909330485,0.0,0.03241447931929209,4.005257941022364,4.23871507338949,2.1745393203258163,0,방이동,21.41737858256818,0.0,0.0,송파구
ST-907,37.478821,127.123512,3.887180540838216,8.30569909211084,0.43345909503795743,3.7190709965794517,5.70485002171333,7.99372529721418,3.350272389066344,0,문정동,84.6189300029434,0.0,0.0,송파구
ST-906,37.477509,127.126328,3.6222822264651775,10.07782479545854,1.001081548903114,6.95826431768105,5.685532746727562,7.4705120655870205,5.6820839799720275,0,문정동,75.2494470684764,0.0653517777586633,0.0,송파구
ST-905,37.479465,127.125328,4.166652818336237,11.436645202620781,0.7825244094365618,8.799316494529652,7.227329174369833,8.091006357785647,4.130547833378451,0,문정동,93.46406854942516,0.25703342937691787,0.0,송파구
ST-904,37.481537,127.122124,4.142783950548608,8.722550716289891,0.43325907589282464,2.4433339983425366,1.5941949931329154,9.186180693235688,2.190131421585468,0,문정동,85.13695868204718,0.0,0.0,송파구
ST-903,37.484531,127.120163,4.269734374027887,7.8856436949073805,0.45073601890884696,5.828384006566097,0.0,7.449804223728297,1.277288981228946,0,문정동,94.83454793333294,0.0,0.0,송파구
ST-902,37.481632,127.119164,4.923660647125398,6.885674475920675,0.06638328750794464,5.124228732548321,0.3668288949094951,10.892767035286006,1.5591181027057606,0,문정동,58.6181299805435,0.0,0.0,송파구
ST-901,37.481239,127.119797,4.686182433912566,7.6678414446384835,0.13677477701951612,4.143342665662111,0.5483749245693658,11.031905860340801,1.875611220661235,0,문정동,60.24418131211449,0.0,0.0,송파구
ST-900,37.480576,127.118568,4.609056713548822,5.664284668445552,0.0,6.997996917386107,0.5229930730644444,10.875382923215916,1.7020157193823264,0,문정동,38.05100452783472,0.0,0.0,송파구
ST-90,37.577995,126.891472,3.9152026151578845,12.750867581263957,0.0041383455135421965,0.0,0.445522747984326,7.731602888832456,1.7865173989717196,1,상암동,57.35953646590803,0.0,0.0,마포구
ST-9,37.55751,126.918503,2.4761061669184765,19.004770913734713,0.0,8.403570137369677,0.34298106679135143,7.332552720900262,1.186910556016618,0,서교동,61.79264512870246,0.0,0.0,마포구
ST-899,37.480843,127.118011,4.490475252854153,4.826581509910168,0.0,7.63250875908276,0.4131490325040379,10.375948363837605,1.4028559310756026,0,문정동,34.136748507061824,0.0,0.0,송파구
ST-898,37.483761,127.117081,5.007066157477078,4.973615824105618,0.0,4.189852609770222,0.0,8.019701062974823,0.1425703282424391,0,문정동,44.547110565279226,0.0,0.0,송파구
ST-897,37.49567,127.130592,0.6056537100493307,8.83206602510225,0.005672281339573093,0.892866375408734,1.211904664384541,4.994696054450122,0.4244825016171563,0,가락동,23.78141328725887,0.0,0.0,송파구
ST-896,37.4977,127.146202,3.436280975308332,7.22397657848281,0.23253674460660145,29.929288160102093,0.39887125072769525,8.110686859251809,3.355215196796726,0,거여동,31.742814982660384,0.0,0.0,송파구
ST-895,37.493126,127.143822,3.097575772315853,7.938945307320578,0.9270016398919216,27.852159351303403,0.0,6.30122418558581,2.220542064150985,0,거여동,34.124881964285805,0.6175356965933909,0.0,송파구
ST-894,37.520077,127.112366,2.276873675811694,5.8038019042630165,0.6419894233621166,12.676260701138306,0.8201346214679441,3.4064181314307374,0.8317754917180739,0,신천동,26.07567604738861,0.0,0.0,송파구
ST-893,37.495461,127.15329,2.9835619367412813,7.633872331360781,0.8703259891706149,0.0,0.04990765769540895,8.291329978061007,2.802193615017319,0,마천동,26.879997316816347,0.0,0.0,송파구
ST-892,37.508968,127.125839,3.7844142227467295,6.3035532426705085,0.9329412555813246,39.26409846861446,1.5942433113179977,4.944723192847861,1.083583053418378,0,방이동,40.520450799483605,0.1069812484924374,0.0,송파구
ST-891,37.513126,127.10096,4.224254239336501,12.764952162433927,1.7367522266782913,35.13549119801626,3.946234554164464,4.025767867810106,5.761232393798741,1,신천동,133.34812639922887,0.0,0.0,송파구
ST-890,37.463322,127.036041,0.9341542872947524,6.47072919008885,0.0,0.0,0.9235146126872481,5.201979867006436,0.0,0,양재동,24.97047893855719,0.0,0.0,서초구
ST-89,37.57048,126.898895,3.8105817437809133,9.896628665421082,1.0509068821454406,3.456624571385958,0.0,3.1014381477075452,1.1956215255617066,0,성산동,22.59879314791018,0.0,0.0,마포구
ST-889,37.4692,127.029007,0.7161316032198428,9.596457088267657,0.0,0.0,0.0,5.517235648283373,0.0,0,우면동,5.107268382362863,0.0,0.0,서초구
ST-888,37.473881,126.967361,1.157504619200325,12.446940992052998,0.17608694535656344,0.0,0.0,2.7059892088360513,0.35812430872407663,0,봉천동,34.35426322358032,0.6257898818410865,0.0,관악구
ST-887,37.477028,126.963394,4.058892933276539,9.358811343986398,1.8644526883671104,0.4707136253978734,0.0,7.677212878751363,1.885417343267501,0,봉천동,41.88775559210161,0.34158151203093523,0.0,관악구
ST-886,37.470696,126.9422,1.0252273859430154,7.024131985464088,0.32839756591676195,0.0,0.0,6.307760741427697,0.5336057939859196,1,신림동,11.753099352835413,1.5331432907805547,0.0,관악구
ST-885,37.472294,126.933411,3.3193119121539647,10.204028251352865,1.0789473531743907,7.6134810081381366,0.0,8.664657615697605,0.7243586358831187,0,신림동,43.97287533347731,0.0,0.0,관악구
ST-884,37.484257,126.954697,2.8379234946564944,11.73245735777787,0.8141694530350281,0.0,0.0,5.156165909303173,0.4761155836534413,0,봉천동,67.2345877601573,0.0,0.0,관악구
ST-883,37.479916,126.90284,3.682681780982543,9.040777848817186,0.4343832174301365,39.95501224671324,0.0,5.447091915397339,0.22555508664905422,0,신림동,44.671725425499375,0.6738889420637596,0.0,관악구
ST-882,37.486202,126.935814,3.342870405385807,13.40792085284853,0.0,11.527558927087853,0.0,4.70250679010651,2.0711759606156113,0,봉천동,26.357942681570925,0.0,0.0,관악구
ST-881,37.455799,127.016289,0.31722072620585307,5.886917784733167,0.0,0.0,2.2666259675748033,2.2424197847894707,0.6636922107613588,0,우면동,5.320842954272644,0.0,0.0,서초구
ST-880,37.456234,127.019348,0.5653653962479586,4.019005078137085,0.0,0.0,2.482128218469558,1.8904536319584946,0.5449670176959985,0,우면동,1.3290347875099657,0.0,0.0,서초구
ST-88,37.577393,126.887474,4.5642262095712365,14.822722531796334,0.0,0.0,0.0,3.695980619003687,0.3027149079488527,1,상암동,36.374355345079394,0.13708515669367982,0.0,마포구
ST-879,37.471928,127.02684,0.5484203388233491,7.2507377810284925,0.0,0.0,0.0,7.126252625904039,0.0,0,우면동,10.559756020282208,0.0,0.0,서초구
ST-878,37.48447,126.971428,2.1824800874565993,11.42354401542846,0.9571812272550583,0.0,0.8409453819959258,6.876617773119453,0.1645066625547269,1,사당동,35.12602003399266,0.0,0.0,동작구
ST-877,37.513359,126.948059,0.44627299480023974,7.038462427043221,0.0,7.406185720546105,0.5648099825250922,5.173647514691067,0.8600445732672183,0,노량진동,22.53121826883827,0.0,0.0,동작구
ST-876,37.486385,126.839211,4.167813275135597,13.585440612163588,0.8842648227906585,0.0,2.6784177297419984,7.02085483735803,2.060950414986057,0,천왕동,15.917681317817756,0.09552994835477768,0.0,구로구
ST-875,37.482105,126.845726,0.47695365109225474,3.854310079647756,0.0,0.592634635462459,0.0,3.6193721233684997,0.5040814237791565,0,천왕동,-0.39961711420666857,0.0,0.0,구로구
ST-874,37.480705,126.838959,3.180246085090629,9.707097588804432,0.2071525739728478,0.0,0.0,5.10417539997668,1.5881235435890169,0,천왕동,6.900561112253048,0.0,0.0,구로구
ST-873,37.503117,126.880386,1.977906751553319,12.405565298597395,0.6484698432100471,3.8942485745480884,1.9125647278231088,4.853808620194868,0.41564276411350753,0,구로동,24.04160060196069,0.0,0.0,구로구
ST-872,37.49279,126.824524,1.7681503081913243,13.057302159942006,1.54506125616955,0.0,3.405310277413256,4.723910067890161,0.0,0,온수동,10.032692348004302,0.0,0.0,구로구
ST-871,37.493671,126.843704,3.184586078405755,8.973842835582829,0.6134138016463612,6.019387000762046,2.4225292077165617,5.697963216165116,0.0,1,오류동,34.410068662927124,0.0,0.0,구로구
ST-870,37.494282,126.859215,4.630855568280325,12.32341465087407,0.8885270341130233,15.710695897505763,0.9335785301876797,6.294602102998518,1.1049603823447143,0,개봉동,39.75652846611565,0.0,0.0,구로구
ST-87,37.56842,126.899429,3.538379216407934,8.623820868807108,0.8486886796657279,5.130142819808013,0.05147056378733217,3.129993584431351,3.558680582439044,0,성산동,22.565063048179987,0.0,0.0,마포구
