대여소_ID,주소1,주소2,위도,경도,구,총_사용인원,평균_사용인원
ST-470,서울특별시 은평구 대조동 227-2,연신내역 4번출구,37.617802,126.921967,은평구,484.0,21.043478260869566
ST-47,서울특별시 영등포구 여의공원로 101,101,37.528816,126.92453,영등포구,3137.0,136.3913043478261
ST-469,서울특별시 은평구 진관동 242-14,신도고등학교,37.630016,126.919029,은평구,109.0,4.954545454545454
ST-468,서울특별시 은평구 녹번동 116-3,서울혁신파크 건너편,0.0,0.0,은평구,,
ST-467,서울특별시 은평구 녹번동 15-2,서울혁신파크,37.607025,126.933311,은평구,527.0,22.91304347826087
ST-466,서울특별시 은평구 불광동 260-2,서부경찰서,37.612679,126.927757,은평구,,
ST-465,서울특별시 은평구 은평로 240 힐스테이트녹번역,,37.600746,126.935013,은평구,1124.0,48.869565217391305
ST-464,서울특별시 은평구 역촌동 15-40,평생학습관 앞,37.607849,126.921326,은평구,1150.0,50.0
ST-463,서울특별시 은평구 증산동 199-8,증산역 4번출구,37.584381,126.909897,은평구,1277.0,55.52173913043478
ST-462,서울특별시 은평구 신사동 352-2,,37.590809,126.913689,은평구,1997.0,86.82608695652173
ST-461,서울특별시 은평구 응암동 90-15,이마트 은평점,37.6007,126.920128,은평구,1861.0,80.91304347826087
ST-460,서울특별시 은평구 응암동 604-5,응암오거리,37.589661,126.916946,은평구,1817.0,79.0
ST-46,서울특별시 영등포구 국회대로76길 10,13-1,37.531239,126.921333,영등포구,1437.0,62.47826086956522
ST-459,서울특별시 은평구 녹번동 153-31,은평평화공원(역촌역4번출구),37.605583,126.922935,은평구,1697.0,73.78260869565217
ST-458,서울특별시 은평구 신사동 35-23,새절역 사거리,0.0,0.0,은평구,,
ST-457,서울특별시 은평구 응암동 761-9,백련산 힐스테이트 3차,37.586994,126.922882,은평구,472.0,20.52173913043478
ST-456,서울특별시 은평구 갈현동 536-8,구산역 4번출구,37.613186,126.917351,은평구,1138.0,49.47826086956522
ST-455,서울특별시 은평구 은평로 85 CJ드림시티,,37.599495,126.916985,은평구,2801.0,121.78260869565217
ST-454,서울특별시 은평구 대조동 207-8,연신내역 5번출구,37.61721,126.919579,은평구,2019.0,87.78260869565217
ST-453,서울특별시 은평구 진관동 86-31,구파발역 2번출구,37.636234,126.918999,은평구,1974.0,85.82608695652173
ST-452,서울특별시 은평구 진관동 5-8,은평뉴타운 푸르지오,37.648674,126.930702,은평구,578.0,25.130434782608695
ST-451,서울특별시 은평구 진관동 13-20,은평뉴타운 아이파크,37.645866,126.927391,은평구,834.0,36.26086956521739
ST-450,서울특별시 은평구 진관동 45-21,진관동 은빛초등학교,37.643108,126.918221,은평구,549.0,23.869565217391305
ST-45,서울특별시 영등포구 의사당대로 1,1,37.528416,126.913918,영등포구,182.0,10.11111111111111
ST-449,서울특별시 은평구 응암동 84-14,응암1동사무소,37.600975,126.926956,은평구,,
ST-448,서울특별시 은평구 녹번동 85-4,은평예술회관,37.603943,126.927696,은평구,555.0,24.130434782608695
ST-447,서울특별시 성동구 마장로42길 14,마장동 주민센터,37.565941,127.045395,성동구,583.0,30.68421052631579
ST-446,서울특별시 성동구 성수동2가 569-3,성수2가1동 공영주차장 인근,37.536808,127.055489,성동구,3221.0,169.52631578947367
ST-445,서울특별시 광진구 군자동 374-8,광진광장 교통섬,37.547829,127.072632,광진구,2680.0,167.5
ST-444,서울특별시 종로구 혜화동 56,동성중학교 앞,37.585735,127.00161,종로구,,
ST-443,서울특별시 마포구 성산동 515,서울 월드컵 경기장,37.566845,126.896446,마포구,921.0,43.857142857142854
ST-442,서울특별시 용산구 서빙고로 279,서빙고동 주민센터 앞,37.520336,126.994263,용산구,1814.0,82.45454545454545
ST-441,서울특별시 용산구 효창원로 161,효창동주민센터 앞,37.54232,126.96196,용산구,254.0,11.545454545454545
ST-440,서울특별시 용산구 한강로3가 66-4,,37.522026,126.966187,용산구,379.0,17.227272727272727
ST-439,서울특별시 용산구 한강대로 349,청파동입구 교차로,37.549026,126.971947,용산구,637.0,28.954545454545453
ST-438,서울특별시 용산구 원효로97길 33-4,선린인터넷 고등학교,37.541653,126.970505,용산구,1057.0,48.04545454545455
ST-437,서울특별시 용산구 청파로47길 100,숙명여대 입구 교차로,37.544895,126.969383,용산구,1010.0,45.90909090909091
ST-436,서울특별시 용산구 한강대로 161,삼각지역 4번출구 앞,37.533451,126.971733,용산구,906.0,41.18181818181818
ST-435,서울특별시 용산구 한강대로 115,신용산역 6번출구 앞,37.530148,126.968483,용산구,1489.0,67.68181818181819
ST-434,서울특별시 용산구 백범로 350,원효로1동 주민센터 앞,37.537514,126.967567,용산구,,
ST-433,서울특별시 양천구 가로공원로 145,신월보건센터 부근,37.536671,126.832184,양천구,,
ST-432,서울특별시 양천구 신월로 97,서울강월초등학교 앞,37.516197,126.8349,양천구,449.0,19.52173913043478
ST-431,서울특별시 양천구 등촌로 22-1 가로판매대6,,37.531097,126.864029,양천구,1116.0,48.52173913043478
ST-430,서울특별시 양천구 목동중앙서로7길 26,목동 삼성쉐르빌 앞,37.522659,126.870834,양천구,,
ST-43,서울특별시 서대문구 창천동 84-16,,37.559864,126.934418,서대문구,171.0,7.7727272727272725
ST-429,서울특별시 양천구 목동서로 221,목동 굿모닝탑,37.514713,126.860916,양천구,,
ST-428,서울특별시 양천구 목동서로 355,,37.517319,126.864319,양천구,1399.0,60.82608695652174
ST-427,서울특별시 양천구 목동서로 201,KT 목동타워 앞,37.52845,126.8722,양천구,,
ST-426,서울특별시 영등포구 당산로52길 3,당산육갑문,37.535339,126.903679,영등포구,4272.0,185.7391304347826
ST-425,서울특별시 영등포구 여의동로 48,샛강생태공원장문자센터 앞,37.518963,126.921616,영등포구,589.0,25.608695652173914
ST-424,서울특별시 영등포구 여의나루로 76,증권거래소후문교차로,37.522343,126.927101,영등포구,1090.0,47.391304347826086
ST-423,서울특별시 영등포구 여의나루로 96,MBC,0.0,0.0,영등포구,,
ST-422,서울특별시 영등포구 양평로 58,그랜드컨벤션센터 앞,37.534718,126.900002,영등포구,2098.0,91.21739130434783
ST-421,서울특별시 영등포구 양평로 76,삼성화재 사옥 옆,37.535961,126.8983,영등포구,1490.0,64.78260869565217
ST-420,서울특별시 영등포구 영등포로 177,영등포청과시장 사거리,37.520294,126.901192,영등포구,1440.0,62.608695652173914
ST-42,서울특별시 서대문구 연세로 50,27,37.562382,126.932648,서대문구,405.0,18.40909090909091
ST-419,서울특별시 영등포구 영등포로 124,영등포유통상가 사거리,37.521133,126.896538,영등포구,1606.0,69.82608695652173
ST-418,서울특별시 영등포구 영등포로 96,교보생명보험 앞,37.521931,126.891617,영등포구,1624.0,70.6086956521739
ST-417,서울특별시 영등포구 선유로 34,근로자회관 사거리,37.517151,126.888626,영등포구,3855.0,167.6086956521739
ST-416,서울특별시 영등포구 선유로 59 문래 아카데미,,37.519089,126.889099,영등포구,1434.0,119.5
ST-415,서울특별시 영등포구 선유로 82,KB국민은행 문래동지점 앞,0.0,0.0,영등포구,,
ST-414,서울특별시 영등포구 여의서로 60-2 가로판매대22,,37.533657,126.912163,영등포구,426.0,18.52173913043478
ST-413,서울특별시 영등포구 당산로 111-2,영등포구청역 1번출구,37.524635,126.896217,영등포구,6930.0,301.30434782608694
ST-412,서울특별시 동대문구 망우로 126,매봉주유소 중랑교지점,0.0,0.0,동대문구,,
ST-411,서울특별시 동대문구 한천로 42,이마트 장안점,0.0,0.0,동대문구,,
ST-410,서울특별시 동대문구 장안동 473-6,,37.566971,127.074295,동대문구,1371.0,85.6875
ST-41,서울특별시 서대문구 연세로 50-1,89-4,37.560009,126.940735,서대문구,505.0,22.954545454545453
ST-409,서울특별시 동대문구 천호대로 231,,37.570354,127.048431,동대문구,1104.0,69.0
ST-408,서울특별시 동대문구 청계천로 563,용두역 4번출구,37.573753,127.038536,동대문구,1334.0,83.375
ST-407,서울특별시 동대문구 홍릉로 26-1 거리가게,,37.58255,127.044601,동대문구,630.0,39.375
ST-406,서울특별시 동대문구 서울시립대로 163 서울시립대학교,,37.585045,127.060272,동대문구,353.0,22.0625
ST-405,서울특별시 동대문구 한천로43길 12-14,서울시립대 정보기술관,37.583008,127.060974,동대문구,264.0,16.5
ST-404,서울특별시 동대문구 회기로 85,KAIST 경영대학 앞,37.591614,127.045792,동대문구,546.0,34.125
ST-403,서울특별시 동대문구 회기로 56,세종대왕기념관 교차로,37.5909,127.042587,동대문구,287.0,17.9375
ST-402,서울특별시 동대문구 이문로1길 11,시조사 앞 (청량고정문 옆),37.587517,127.052773,동대문구,863.0,53.9375
ST-401,서울특별시 동대문구 이문로 107,외국어대 정문 앞,37.59602,127.05983,동대문구,1107.0,69.1875
ST-400,서울특별시 동대문구 홍릉로 1 기업은행 청량리지점,,37.580498,127.044724,동대문구,1431.0,89.4375
ST-40,서울특별시 서대문구 증가로 264,342-14,37.559177,126.934525,서대문구,342.0,15.545454545454545
ST-4,서울특별시 마포구 월드컵로 72,475-54,37.555649,126.910629,마포구,2709.0,129.0
ST-399,서울특별시 동대문구 왕산로 209,청량리역 3번출구 앞,37.581047,127.046135,동대문구,,
ST-398,서울특별시 동대문구 천호대로 269,답십리역 1번출구,37.568184,127.051277,동대문구,2108.0,131.75
ST-397,서울특별시 동대문구 천호대로 145,동대문구 보건소,37.574852,127.040306,동대문구,1495.0,93.4375
ST-396,서울특별시 동대문구 한천로 290 휘봉고등학교,,37.586777,127.067642,동대문구,523.0,32.6875
ST-395,서울특별시 동대문구 사가정로 240,장안동삼거리 교통섬,37.578632,127.071907,동대문구,789.0,49.3125
ST-394,서울특별시 동대문구 장한로6길 95,군자교녹지대 동측 앞,37.561153,127.070969,동대문구,1102.0,68.875
ST-393,서울특별시 동대문구 전농로 34,답십리초등학교 앞(현대시장 옆),37.568192,127.057175,동대문구,,
ST-392,서울특별시 동대문구 서울시립대로 31,전농동 동아아파트 앞(T-World 앞 보도),37.574188,127.045891,동대문구,1026.0,64.125
ST-391,서울특별시 동대문구 서울시립대로 161,서울시립대 정문 앞(시더프라자빌딩 앞),37.583698,127.053856,동대문구,1149.0,71.8125
ST-390,서울특별시 동대문구 사가정로 119,전농사거리 교통섬(전농서적 앞),37.577793,127.057831,동대문구,700.0,43.75
ST-39,서울특별시 서대문구 연세로2다길 58,60-11,37.556812,126.943184,서대문구,293.0,13.318181818181818
ST-389,서울특별시 동대문구 전농동 693-1,,37.57489,127.053535,동대문구,259.0,16.1875
ST-388,서울특별시 광진구 구천면로 2,광진청소년수련관,37.546547,127.106133,광진구,1068.0,66.75
ST-387,서울특별시 광진구 아차산로 552,광나루역 3번 출구,37.54483,127.104263,광진구,1293.0,80.8125
ST-386,서울특별시 광진구 용마산로 120,중앙농협 중곡지점,37.564293,127.086937,광진구,311.0,19.4375
ST-385,서울특별시 광진구 능동로 216,아차산역4번출구,37.551849,127.088982,광진구,1327.0,82.9375
ST-384,서울특별시 광진구 능동로 216,구의문주차장 앞,37.545231,127.084732,광진구,1255.0,78.4375
ST-383,서울특별시 광진구 능동로 398,국립정신 건강센터 앞,37.56538,127.08651,광진구,,
ST-382,서울특별시 광진구 군자동 98-22,,37.550396,127.075859,광진구,1370.0,85.625
ST-381,서울특별시 광진구 강변역로 17,구의3동주민센터,37.537849,127.092171,광진구,309.0,19.3125
ST-380,서울특별시 영등포구 영등포로34길 9,영등포 영남 공용 주차장,37.519463,126.902649,영등포구,14.0,1.2727272727272727
ST-38,서울특별시 마포구 신촌로26길 10,1-83,37.556004,126.942299,마포구,,
ST-379,서울특별시 광진구 동일로 459,중곡 성원APT 앞,37.571255,127.079803,광진구,424.0,26.5
ST-378,서울특별시 광진구 구의강변로 64,대림아크로리버 앞,37.536579,127.092972,광진구,575.0,35.9375
ST-377,서울특별시 광진구 구의강변로 106,구의삼성쉐르빌 앞,37.540062,127.094498,광진구,1792.0,112.0
ST-376,서울특별시 성동구 마장로39길 51,청계천 생태교실 앞,37.56797,127.04689,성동구,3269.0,172.05263157894737
ST-375,서울특별시 성동구 성수일로 27,경일중학교 앞,37.543179,127.04908,성동구,1264.0,66.52631578947368
ST-374,서울특별시 성동구 용답25길 1,용답초등학교,37.561012,127.054237,성동구,,
ST-373,서울특별시 성동구 무수막길 97,신금호역 3번출구 뒤,37.554493,127.02021,성동구,,
ST-372,서울특별시 성동구 마장로 292-1,마장역 4번출구,37.565205,127.041847,성동구,735.0,38.68421052631579
ST-371,서울특별시 성동구 광나루로 297 성동세무서,,37.54829,127.062462,성동구,1230.0,64.73684210526316
ST-370,서울특별시 성동구 독서당로 381,응봉동현대아파트 정류소,37.549583,127.030243,성동구,182.0,9.578947368421053
ST-37,서울특별시 서대문구 명물길 65,,37.559227,126.939842,서대문구,416.0,18.90909090909091
ST-369,서울특별시 동대문구 청계천로 417,청계8가사거리 부근,37.571102,127.02356,동대문구,1520.0,95.0
ST-368,서울특별시 성동구 아차산로 113,성수역 2번출구 앞,37.54459,127.057083,성동구,3312.0,174.31578947368422
ST-367,서울특별시 성동구 뚝섬로1길 43,성수문화복지회관 앞,37.545208,127.047142,성동구,,
ST-366,서울특별시 성동구 옥수동 192-2,,37.541367,127.017761,성동구,2983.0,157.0
ST-365,서울특별시 성동구 동호로 99,금호역 3번출구,37.547928,127.015572,성동구,85.0,4.473684210526316
ST-364,서울특별시 성동구 광나루로 302,성동세무서 건너편,37.547913,127.062752,성동구,1401.0,73.73684210526316
ST-363,서울특별시 성동구 동일로 313,군자지하보도 앞,37.559246,127.07341,성동구,933.0,49.10526315789474
ST-362,서울특별시 성동구 왕십리로 64,서울숲역 2번출구 앞,37.542816,127.04467,성동구,1292.0,68.0
ST-361,서울특별시 성동구 동일로 213,비전교회 앞,37.551205,127.068932,성동구,1670.0,87.89473684210526
ST-360,서울특별시 성동구 왕십리광장로 10-1,왕십리역 4번 출구 건너편,37.561096,127.036797,성동구,1501.0,79.0
ST-36,서울특별시 서대문구 명물길 33,31-69,37.557892,126.93808,서대문구,531.0,24.136363636363637
ST-359,서울특별시 성동구 고산자로 260,성동광진 교육지원청 앞,37.564606,127.036522,성동구,1136.0,59.78947368421053
ST-358,서울특별시 성동구 무학로10길 6,도선동 주민센터 앞,37.567642,127.025696,성동구,1018.0,53.578947368421055
ST-357,서울특별시 성동구 금호동4가 367-1,달맞이공원,37.542053,127.020401,성동구,66.0,3.8823529411764706
ST-356,서울특별시 성동구 광나루로 297,성동세무서 부근,37.548164,127.06237,성동구,,
ST-355,서울특별시 성동구 광나루로 334,화양사거리,37.548149,127.06707,성동구,,
ST-354,서울특별시 서대문구 충정로 59 서대문 디오빌 오피스텔,,37.563908,126.964973,서대문구,415.0,18.863636363636363
ST-353,서울특별시 서대문구 현저동 102-53,독립문역 4번출구,37.573921,126.958305,서대문구,,
ST-352,서울특별시 서대문구 홍제천로 48,연희교차로 인근,37.56612,126.925896,서대문구,355.0,16.136363636363637
ST-351,서울특별시 서대문구 연희동 446-76,모래내고가차도,37.567657,126.917809,서대문구,517.0,23.5
ST-350,서울특별시 서대문구 불광천길 36,증산교 앞,37.577316,126.902969,서대문구,1232.0,56.0
ST-35,서울특별시 서대문구 불광천길 150,345-27,37.582031,126.908997,서대문구,1429.0,64.95454545454545
ST-349,서울특별시 서대문구 북가좌동 352-9,증산3교 앞,37.579876,126.906349,서대문구,1097.0,49.86363636363637
ST-348,서울특별시 서대문구 연희동 519-7,연서어린이공원,37.572227,126.923065,서대문구,428.0,19.454545454545453
ST-347,서울특별시 서대문구 응암로 66,정명학원,37.578892,126.910736,서대문구,835.0,37.95454545454545
ST-346,서울특별시 서대문구 연희로37안길 51,홍은동 정원여중 입구,37.586388,126.935127,서대문구,567.0,25.772727272727273
ST-345,서울특별시 서대문구 북가좌동 427-1,,37.577637,126.909653,서대문구,549.0,24.954545454545453
ST-344,서울특별시 마포구 하늘공원로 108-1,월드컵공원,37.563965,126.898209,마포구,1185.0,56.42857142857143
ST-343,서울특별시 마포구 현석동 106-32,마포 신수공원 앞,37.542545,126.934296,마포구,862.0,41.04761904761905
ST-342,서울특별시 마포구 월드컵로 119,SK망원동주유소 건너편,37.558949,126.907753,마포구,1901.0,90.52380952380952
ST-341,서울특별시 마포구 연남동 365-19,,37.565388,126.919327,마포구,2080.0,99.04761904761905
ST-340,서울특별시 마포구 합정동 450-47,,37.551365,126.903061,마포구,742.0,35.333333333333336
ST-34,서울특별시 서대문구 연세로5나길 19,53-47,37.556889,126.935104,서대문구,,
ST-339,서울특별시 마포구 마포나루길 467,망원초록길 입구,37.551342,126.902672,마포구,745.0,35.476190476190474
ST-338,서울특별시 중구 을지로 227,훈련원공원주차장 앞,37.566994,127.003464,중구,889.0,40.40909090909091
ST-337,서울특별시 종로구 성균관로 91,올림픽기념 국민생활관 앞,37.590233,126.99852,종로구,,
ST-336,서울특별시 종로구 서린동 26-1,종각역 5번출구,37.569836,126.982658,종로구,,
ST-3356,서울특별시 동대문구 용두동 747,,37.582298,127.029366,동대문구,,
ST-3355,서울특별시 마포구 토정로 295,,37.541199,126.942116,마포구,,
ST-3354,서울특별시 종로구 옥인동 145-4,,37.580559,126.968788,종로구,,
ST-3353,서울특별시 동대문구 장한로 91 현대썬앤빌601,,37.569069,127.069466,동대문구,,
ST-3352,서울특별시 강동구 고덕로 131 강동 롯데캐슬퍼스트아파트,,37.557568,127.14016,강동구,,
ST-3351,서울특별시 광진구 능동로 120 건국대학교,,37.540886,127.079285,광진구,,
ST-3350,서울특별시 서초구 남부순환로 2114,,37.475979,126.98391,서초구,,
ST-335,서울특별시 용산구 이촌동301-5,LIG강촌아파트 103동앞,37.518509,126.978798,용산구,1028.0,46.72727272727273
ST-3349,서울특별시 서대문구 모래내로 334 홍은2동주민센터,,37.580269,126.93425,서대문구,,
ST-3348,서울특별시 강남구 선릉로 629,,37.51263,127.042831,강남구,,
ST-3347,서울 서대문구 성산로 374,,37.563259,126.930244,서대문구,,
ST-3346,서울특별시 중랑구 용마산로 670 신내역 프라디움 더 테라스,,37.61039,127.101357,중랑구,,
ST-3345,서울특별시 중랑구 망우로 266 상봉 동양엔파트,,37.595272,127.08213,중랑구,,
ST-3344,서울특별시 성북구 종암로 167 동일하이빌뉴시티,,37.605152,127.031296,성북구,,
ST-3343,서울특별시 송파구 오금로35길 17 현대아파트,,37.503662,127.12606,송파구,,
ST-3342,서울특별시 중구 세종대로9길 20 대경빌딩 신한은행 본점,,37.560776,126.974808,중구,,
ST-3341,서울특별시 영등포구 도림천로 62,,37.515945,126.882889,영등포구,,
ST-3340,서울특별시 광진구 천호대로 673 신제빌딩,,37.551052,127.090439,광진구,,
ST-334,서울특별시 용산구 한강로1가 228-1,삼각지역 3번출구,37.533512,126.972275,용산구,697.0,31.681818181818183
ST-3339,서울특별시 광진구 아차산로69길 19 현대아파트,,37.542065,127.098068,광진구,,
ST-3338,서울특별시 노원구 상계동 620,,37.670994,127.050461,노원구,,
ST-3337,서울특별시 강서구 양천로 547,,37.55875,126.859917,강서구,,
ST-3336,서울특별시 강동구 아리수로27길 2,,37.557446,127.138168,강동구,,
ST-3335,서울특별시 강동구 고덕동 673,,37.559494,127.145126,강동구,,
ST-3334,서울특별시 동대문구 한천로14길 87,,37.566307,127.067688,동대문구,,
ST-3333,서울특별시 동대문구 왕산로 20,,37.576225,127.025803,동대문구,,
ST-3332,서울특별시 서초구 강남대로 519 도충빌딩,,37.508369,127.022324,서초구,,
ST-3331,서울특별시 영등포구 선유로 75 GS강서타워,,37.520981,126.889297,영등포구,,
ST-3330,서울특별시 영등포구 선유로 58,,37.518982,126.889404,영등포구,,
ST-333,서울특별시 용산구 용산동1가 8-4,용산전쟁기념관,37.53484,126.977661,용산구,,
ST-3329,서울특별시 강동구 길동 158-8,,37.540436,127.148399,강동구,,
ST-3328,서울특별시 동대문구 전농로 91,,37.573055,127.057213,동대문구,,
ST-3327,서울특별시 강서구 강서로 194,,37.543449,126.838913,강서구,,
ST-3326,서울특별시 성동구 아차산로 126 더리브 세종타워,,37.543781,127.058037,성동구,,
ST-3325,서울특별시 성동구 성수일로6길 53 유원지식산업센터,,37.544365,127.055931,성동구,,
ST-3324,서울특별시 강서구 마곡중앙로 111,,37.56356,126.824623,강서구,,
ST-3323,서울특별시 영등포구 국회대로56길 13,,37.524212,126.90995,영등포구,291.0,58.2
ST-3322,서울특별시 영등포구 영신로 183 당산 SH VILLE,,37.524567,126.902,영등포구,195.0,39.0
ST-3321,서울 성동구 살곶이길 7,,37.571796,127.038658,성동구,118.0,19.666666666666668
ST-3320,서울특별시 성동구 고산자로 330,,37.569115,127.037544,성동구,37.0,9.25
ST-332,서울특별시 용산구 용산동2가 6-7,녹사평역1번출구,37.53508,126.985382,용산구,295.0,14.047619047619047
ST-3319,서울특별시 영등포구 의사당대로 1 국회,,37.531834,126.919456,영등포구,12.0,4.0
ST-3318,서울특별시 영등포구 의사당대로 1 국회,,37.531071,126.916687,영등포구,28.0,4.0
ST-3317,서울특별시 동대문구 용두동 39-559,,37.573444,127.040886,동대문구,148.0,16.444444444444443
ST-3316,서울특별시 동대문구 천호대로 301 답십리역 지웰에스테이트,,37.566002,127.054314,동대문구,540.0,60.0
ST-3315,서울특별시 영등포구 여의대로 38 금융감독원,여의도동 27,37.523491,126.921623,영등포구,502.0,62.75
ST-3314,서울특별시 영등포구 문래동3가 55-6,,37.518372,126.898445,영등포구,702.0,30.52173913043478
ST-3313,서울특별시 영등포구 당산로4길 12 문래자이,,37.515209,126.897629,영등포구,473.0,20.565217391304348
ST-3312,서울특별시 강동구 길동 산26-1,,37.540043,127.150742,강동구,507.0,23.045454545454547
ST-3311,서울특별시 구로구 새말로 117-23 가로판매대,,37.507607,126.89135,구로구,1495.0,71.19047619047619
ST-3310,서울특별시 서초구 신반포로33길 15 동아아파트,,37.507896,127.010056,서초구,271.0,12.318181818181818
ST-331,서울특별시 용산구 용산동2가 5-1812,이태원지하보도,37.53841,126.986649,용산구,452.0,20.545454545454547
ST-3309,서울특별시 광진구 자양동 236-91,,37.536961,127.062737,광진구,711.0,44.4375
ST-3308,서울특별시 성북구 보문로 75,,37.582047,127.020996,성북구,292.0,36.5
ST-3307,서울특별시 강남구 개포로 310 디에이치퍼스티어아이파크,,37.481319,127.054352,강남구,469.0,24.68421052631579
ST-3306,서울특별시 구로구 개봉로24길 46,,37.495636,126.857979,구로구,60.0,3.3333333333333335
ST-3305,서울특별시 중구 인현동2가 140-1,,37.564392,126.997299,중구,461.0,20.954545454545453
ST-3304,서울특별시 양천구 목동로 201,,37.526497,126.864067,양천구,2643.0,114.91304347826087
ST-3303,서울특별시 구로구 신도림동 430-1,,37.506836,126.884789,구로구,1941.0,92.42857142857143
ST-3302,서울특별시 강남구 언주로 202 삼성래미안아파트,,37.489204,127.051064,강남구,238.0,12.526315789473685
ST-3301,서울특별시 노원구 상계로 97-4,,37.657036,127.065933,노원구,791.0,41.63157894736842
ST-3300,서울특별시 송파구 올림픽로 424 올림픽공원,,37.521572,127.126884,송파구,1596.0,114.0
ST-330,서울특별시 용산구 독서당로 18,한남 유수지 복개주차장,37.530167,127.007439,용산구,535.0,24.318181818181817
ST-33,서울특별시 서대문구 증가로 264,북가좌동354-4,37.584171,126.911102,서대문구,1493.0,67.86363636363636
ST-3299,서울특별시 노원구 동일로245길 162 은빛1단지아파트,,37.68121,127.055168,노원구,143.0,7.526315789473684
ST-3298,서울특별시 서초구 양재동 404,,37.46949,127.047882,서초구,204.0,9.272727272727273
ST-3297,서울특별시 중구 세종대로 101 시청역 1호선,,37.56654,126.976845,중구,1638.0,74.45454545454545
ST-3296,서울특별시 강남구 개포동 141,,37.479549,127.064056,강남구,120.0,6.315789473684211
ST-3295,서울특별시 송파구 강동대로 62 잠실.송파세무서,,37.526463,127.113693,송파구,119.0,8.5
ST-3294,서울특별시 강남구 개포동 659,,37.477486,127.057434,강남구,251.0,13.210526315789474
ST-3293,서울특별시 노원구 화랑로 653 태능국제종합사격장,,37.629665,127.097237,노원구,38.0,2.375
ST-3292,서울특별시 노원구 월계동 777-1,,37.632332,127.0495,노원구,174.0,9.157894736842104
ST-3291,서울특별시 중구 동호로 367-1 구두수선대212,,37.567398,127.002014,중구,392.0,17.818181818181817
ST-3290,서울특별시 노원구 공릉동 89-2,,37.620632,127.083839,노원구,175.0,9.210526315789474
ST-329,서울특별시 용산구 서빙고동 235-5,서빙고동 금호맨션 앞,37.520504,126.989738,용산구,230.0,10.454545454545455
ST-3289,서울특별시 노원구 공릉로 351 한신청구아파트,,37.637897,127.067604,노원구,612.0,32.21052631578947
ST-3288,서울특별시 노원구 상계로 79 노블리빙텔. 상가,,37.656555,127.063591,노원구,1971.0,103.73684210526316
ST-3287,서울특별시 노원구 동일로 1449 도봉운전면허시험장,,37.664017,127.058174,노원구,727.0,38.26315789473684
ST-3286,서울특별시 동대문구 전농동 623-8,,37.577919,127.044563,동대문구,1063.0,66.4375
ST-3285,서울특별시 송파구 장지동 432-11,,37.480095,127.138496,송파구,144.0,10.285714285714286
ST-3284,서울특별시 강서구 남부순환로 222 서울자동차학원,,37.546135,126.82106,강서구,211.0,10.55
ST-3283,서울특별시 영등포구 신길동 262-1,,37.505764,126.908661,영등포구,533.0,23.17391304347826
ST-3282,서울특별시 노원구 섬밭로 139 공릉풍림아파트,,37.628193,127.067879,노원구,131.0,6.894736842105263
ST-3281,서울특별시 강서구 양천로57길 36 가양5단지아파트,,37.56448,126.854645,강서구,315.0,15.75
ST-3280,서울특별시 노원구 수락산로 214 구립 수락노인종합복지관,,37.671253,127.054749,노원구,677.0,35.63157894736842
ST-328,서울특별시 용산구 동자동 14-229,서울역 12번 출구 앞,37.552277,126.972687,용산구,687.0,31.227272727272727
ST-3279,서울특별시 은평구 은평터널로 15,,37.583694,126.894127,은평구,1600.0,69.56521739130434
ST-3278,서울특별시 노원구 동일로227길 26 상계주공15단지아파트,,37.669403,127.05632,노원구,669.0,35.21052631578947
ST-3277,서울특별시 성동구 송정동 74-362,,37.55463,127.0578,성동구,310.0,16.31578947368421
ST-3276,서울특별시 강서구 화곡동 1089-50,,37.540981,126.837433,강서구,1105.0,55.25
ST-3275,서울특별시 중랑구 망우동 609,,37.6091,127.111603,중랑구,,
ST-3274,서울특별시 노원구 상계동 140-357,,37.664753,127.076004,노원구,818.0,43.05263157894737
ST-3273,서울특별시 송파구 거여동 657-12,,37.48885,127.156998,송파구,166.0,11.857142857142858
ST-3272,서울특별시 마포구 성중길 82,,37.57402,126.901024,마포구,963.0,45.857142857142854
ST-3271,서울특별시 마포구 아현동 790,,37.555157,126.952927,마포구,106.0,5.578947368421052
ST-3270,서울특별시 노원구 공릉동 25-64,,37.634342,127.104279,노원구,22.0,1.8333333333333333
ST-327,서울특별시 용산구 한강로3가 16-8,전자랜드 본관 앞,37.533066,126.960732,용산구,769.0,34.95454545454545
ST-3269,서울특별시 도봉구 방학동 726-155,,37.662891,127.045403,도봉구,555.0,27.75
ST-3268,서울특별시 강남구 남부순환로 3104 SETEC,,37.49662,127.070999,강남구,205.0,10.789473684210526
ST-3267,서울특별시 성동구 천호대로 282 남주빌딩,,37.56678,127.05233,성동구,1133.0,59.63157894736842
ST-3266,서울특별시 노원구 동일로 1456 상계주공7단지아파트,,37.65984,127.059357,노원구,720.0,37.89473684210526
ST-3265,서울특별시 성동구 성수동2가 283-1,,37.551052,127.052223,성동구,915.0,48.1578947368421
ST-3264,서울특별시 성북구 장위동 319-2,,37.619247,127.045586,성북구,746.0,39.26315789473684
ST-3263,서울특별시 강서구 양천로 201,,37.573318,126.830071,강서구,225.0,11.25
ST-3262,서울특별시 노원구 노원로 238,,37.639172,127.07473,노원구,1028.0,54.10526315789474
ST-3261,서울특별시 강서구 마곡중앙10로 10 LG사이언스파크,,37.564037,126.829788,강서구,880.0,44.0
