대여소_ID,주소1,주소2,위도,경도,구,총_사용인원,평균_사용인원
ST-633,서울특별시 금천구 금하로1길 70,독산동 1094 (성민성결교회 앞),37.4547,126.891052,금천구,1590.0,61.15384615384615
ST-632,서울특별시 금천구 독산동,독산동 1086 (금천교 사거리 독산근린공원 입구),37.46455,126.883728,금천구,4344.0,167.07692307692307
ST-631,서울특별시 금천구 시흥대로 287,독산동 1080-8,37.458912,126.89859,금천구,624.0,24.0
ST-630,서울특별시 금천구 시흥대로 217,시흥동 1000-71,37.452991,126.900909,금천구,1450.0,55.76923076923077
ST-63,서울특별시 영등포구 의사당대로 110,미성아파트 A동 앞,37.519363,126.926048,영등포구,3848.0,148.0
ST-629,서울특별시 금천구 시흥대로 198,시흥동 1000-92,37.451458,126.902115,금천구,1634.0,62.84615384615385
ST-628,서울특별시 금천구 시흥대로 446,시흥동 1001-7,37.44334,126.903358,금천구,558.0,21.46153846153846
ST-627,서울특별시 금천구 금하로 668,시흥동 1000-82,37.453121,126.904312,금천구,,
ST-626,서울특별시 금천구 시흥대로38길 61,시흥동 1001-1,37.446861,126.903831,금천구,,
ST-625,서울특별시 금천구 가산로 99,가산동 153-16,37.47422,126.894127,금천구,2172.0,83.53846153846153
ST-624,서울특별시 금천구 디지털로9길 32,가산동 60-35,37.479031,126.887299,금천구,1876.0,72.15384615384616
ST-623,서울특별시 금천구 가산디지털1로 63,가산동 319-11,37.470779,126.885155,금천구,2146.0,82.53846153846153
ST-622,서울특별시 금천구 가산디지털1로 84,가산동 345-5,37.473209,126.884941,금천구,2380.0,91.53846153846153
ST-621,서울특별시 금천구 가산디지털1로 233,가산동 602-3,37.486214,126.878639,금천구,2192.0,84.3076923076923
ST-620,서울특별시 금천구 가산디지털2로 151,가산동 459-16,37.482288,126.877769,금천구,2710.0,104.23076923076923
ST-62,서울특별시 영등포구 의사당대로 127,롯데캐슬엠파이어 옆,37.520695,126.925835,영등포구,6744.0,259.38461538461536
ST-619,서울특별시 금천구 벚꽃로 115,가산동 680-2 독산역 2번출구 뒤편 자전거 주차장,37.46653,126.888718,금천구,3298.0,126.84615384615384
ST-618,서울 서초구 동작대로 82,,37.483757,126.982399,서초구,48.0,3.2
ST-617,서울특별시 도봉구 마들로11길 74,도봉구 창동 1-9,37.654049,127.050201,도봉구,,
ST-616,서울특별시 도봉구 도봉로 지하 486-1,쌍문동 83-5,37.650127,127.035347,도봉구,2822.0,108.53846153846153
ST-615,서울특별시 도봉구 도봉로 552,창동 723-11,37.654461,127.038513,도봉구,3350.0,128.84615384615384
ST-614,서울특별시 도봉구 마들로 656,방학동 720,37.669224,127.046516,도봉구,3924.0,150.92307692307693
ST-613,서울특별시 도봉구 창동 426-6,,37.645821,127.050423,도봉구,1588.0,61.07692307692308
ST-612,서울특별시 노원구 동일로 1701,노원구 상계동 1263,37.680313,127.055069,노원구,2756.0,106.0
ST-611,서울특별시 노원구 노해로 489,노원구 상계동 719-1,37.654701,127.0634,노원구,10924.0,420.15384615384613
ST-610,서울특별시 노원구 동일로 1351,노원구 상계동 747,37.649212,127.061768,노원구,5084.0,195.53846153846155
ST-61,서울특별시 영등포구 여의나루로 76,증권거래소 앞,37.523277,126.929237,영등포구,,
ST-609,서울특별시 노원구 덕릉로131길 8,노원구 상계동 37-7,37.67271,127.08316,노원구,860.0,33.07692307692308
ST-608,서울특별시 노원구 상계동 1355-2,,37.668461,127.077148,노원구,1304.0,50.15384615384615
ST-607,서울특별시 노원구 동일로 1229,노원구 중계동 507-3,37.638649,127.066292,노원구,,
ST-606,서울특별시 노원구 하계동 271-5,,37.637569,127.063156,노원구,,
ST-605,서울특별시 노원구 동일로 지하 1196,노원구 하계동 273-5,37.635109,127.068329,노원구,2754.0,105.92307692307692
ST-604,서울특별시 노원구 공릉로 232 서울과학기술대학교,,37.629574,127.07679,노원구,6872.0,264.3076923076923
ST-603,서울특별시 노원구 화랑로 지하 510,노원구 공릉동 280-12,37.620369,127.083641,노원구,7328.0,281.84615384615387
ST-602,서울특별시 노원구 동일로 지하 992-1,노원구 공릉동 616-4,37.619171,127.074928,노원구,3354.0,129.0
ST-601,서울특별시 노원구 월계로 252,노원구 월계동 860-16,0.0,0.0,노원구,,
ST-600,서울특별시 노원구 월계동 47-37,,37.615181,127.064644,노원구,11554.0,444.38461538461536
ST-60,서울특별시 영등포구 여의대로 38,금융감독원 앞,37.523022,126.920837,영등포구,4798.0,184.53846153846155
ST-6,서울특별시 마포구 양화로 61 두암빌딩,,37.550739,126.915085,마포구,4540.0,181.6
ST-599,서울특별시 중랑구 망우로 233,중랑구 중화동 211-3,37.595299,127.080032,중랑구,,
ST-598,서울특별시 서초구 방배로 110,석교빌딩 4층,37.484215,126.996292,서초구,10.0,5.0
ST-597,서울특별시 성북구 종암로 88,성북구 종암동 15-7,37.599285,127.034622,성북구,,
ST-596,서울특별시 중랑구 신내로 지하 232,홈플러스 신내점 앞,37.616169,127.093483,중랑구,,
ST-595,서울특별시 중랑구 동일로 594,늘푸른공원 앞,37.58342,127.079926,중랑구,,
ST-594,서울특별시 중랑구 용마산로 640,,37.608101,127.101181,중랑구,,
ST-593,서울특별시 중랑구 용마산로 644,능산삼거리,37.608681,127.100792,중랑구,,
ST-592,서울특별시 중랑구 사가정로 332,홈플러스 면목동점,37.579868,127.082367,중랑구,,
ST-591,서울특별시 중랑구 동일로 665,중목초등학교,37.589931,127.079811,중랑구,,
ST-590,서울특별시 중랑구 용마산로 지하 227,면목도시개발아파트 1동 앞,37.573589,127.086823,중랑구,,
ST-59,서울특별시 영등포구 여의대로 38,27,37.521908,126.918953,영등포구,8056.0,309.84615384615387
ST-589,서울특별시 중랑구 용마산로86길 9-27,용마문화복지센터,37.58746,127.09597,중랑구,,
ST-588,서울특별시 중랑구 송림길 147,양원역 2번출구,37.606312,127.107742,중랑구,,
ST-587,서울특별시 중랑구 신내역로 213,신내우디안아파트 1단지,37.620098,127.106461,중랑구,,
ST-586,서울특별시 중랑구 신내로 지하 232,신내역 4번출구,37.612461,127.103378,중랑구,,
ST-585,서울특별시 중랑구 신내로16길 33 신내동 의료안심주택,,37.613945,127.097702,중랑구,,
ST-584,서울특별시 중랑구 신내역로 165 신내 데시앙포레,,37.616707,127.11026,중랑구,,
ST-583,서울특별시 중랑구 신내역로1길 164,새솔초등학교,37.617439,127.109016,중랑구,,
ST-582,서울특별시 성북구 한천로 573,성북구 석관동 124-7,37.611309,127.06266,성북구,,
ST-581,서울특별시 중랑구 망우로 353,상봉지하차도,37.597599,127.089218,중랑구,,
ST-580,서울특별시 성북구 화랑로 296,성북구 석관동 384-2,37.612999,127.06131,성북구,2960.0,113.84615384615384
ST-58,서울특별시 영등포구 의사당대로 88,27-1,37.521362,126.923462,영등포구,,
ST-579,서울특별시 성북구 석관동 202-3,,37.610291,127.058884,성북구,3526.0,135.6153846153846
ST-578,서울특별시 성북구 석관동 134-1,,37.613518,127.066154,성북구,4514.0,173.6153846153846
ST-577,서울특별시 중랑구 신내로 지하 232,봉화산역 5번출구 뒤,37.617561,127.090309,중랑구,,
ST-576,서울특별시 성북구 한천로95길 7,성북구 장위동 270-465,37.61776,127.055969,성북구,,
ST-575,서울특별시 중랑구 면목로 434,면목초등학교,37.590961,127.087067,중랑구,,
ST-574,서울특별시 성북구 화랑로 지하 157,성북구 상월곡동 26-1,37.607342,127.050682,성북구,134.0,22.333333333333332
ST-573,서울특별시 중랑구 용마산로 285,581 번지,37.577782,127.090187,중랑구,,
ST-572,서울특별시 성북구 화랑로 지하 157,성북구 상월곡동 35-9,37.606068,127.047318,성북구,2622.0,100.84615384615384
ST-571,서울특별시 성북구 화랑로 148,성북구 상월곡동 산7-1,37.605808,127.047737,성북구,2152.0,82.76923076923077
ST-570,서울특별시 중랑구 동일로 지하 901,먹골역 6번출구 앞,37.610722,127.077477,중랑구,,
ST-57,서울특별시 영등포구 국회대로68길 7,26,37.522228,126.924637,영등포구,,
ST-569,서울특별시 중랑구 송림길 156,망우청소년수련관,37.606251,127.108269,중랑구,,
ST-568,서울특별시 중랑구 망우로55길 11-10,망우역 1번출구,37.599098,127.092949,중랑구,,
ST-567,서울특별시 성북구 월곡로 지하 107,성북구 종암동 113-10,37.600433,127.040207,성북구,2148.0,82.61538461538461
ST-566,서울특별시 중랑구 망우로 211,중화빌딩,37.59425,127.076576,중랑구,,
ST-565,서울특별시 성북구 종암로3길 37-2,성북구 종암동 12-33,37.598068,127.039276,성북구,3152.0,121.23076923076923
ST-564,서울특별시 성북구 화랑로 6,,37.60302,127.033295,성북구,2766.0,106.38461538461539
ST-563,서울특별시 성북구 동소문로 248,동소문로248,37.603085,127.024788,성북구,3028.0,116.46153846153847
ST-562,서울특별시 성북구 보국문로29길 23,성북구 정릉동 966-1,37.607262,127.002838,성북구,610.0,23.46153846153846
ST-561,서울특별시 중랑구 망우로 448,금란주차장 앞,37.600071,127.102333,중랑구,,
ST-560,서울특별시 성북구 보국문로29길 23,성북구 정릉동 966-1,37.607761,127.003281,성북구,592.0,22.76923076923077
ST-56,서울특별시 영등포구 국제금융로 10 서울 국제금융 센터,,37.525433,126.924606,영등포구,,
ST-559,서울특별시 성북구 아리랑로19길 20,성북구 정릉동 966-62,37.60244,127.011688,성북구,570.0,21.923076923076923
ST-558,서울특별시 중랑구 동일로 941,중랑구 묵동 189-2,37.614738,127.076363,중랑구,,
ST-557,서울특별시 성북구 정릉로27가길 28-2,성북구 정릉동 138-15,37.603245,127.014191,성북구,,
ST-556,서울특별시 성북구 보국문로29길 23,성북구 정릉동 966-1,37.60379,127.01503,성북구,,
ST-555,서울특별시 서대문구 거북골로 34,서대문구 거북골로 34,37.581097,126.924026,서대문구,5692.0,227.68
ST-554,서울 서대문구 거북골로 34,,37.580597,126.923027,서대문구,,
ST-553,서울특별시 송파구 잠실로 62,송파구 잠실동 36-1,37.508873,127.087166,송파구,5716.0,219.84615384615384
ST-552,서울특별시 송파구 올림픽로 240,송파구 잠실동 40-1,37.508888,127.097229,송파구,,
ST-551,서울특별시 송파구 석촌호수로12길 3-17,송파구 잠실동 38,37.510509,127.093369,송파구,2826.0,108.6923076923077
ST-550,서울특별시 송파구 올림픽로 240 롯데월드,,37.511841,127.095688,송파구,7444.0,286.3076923076923
ST-55,서울특별시 영등포구 국제금융로 24,24-3,37.524612,126.927834,영등포구,6832.0,262.7692307692308
ST-549,서울특별시 송파구 양산로 15,송파구 거여동 289-9,37.490688,127.143127,송파구,3064.0,117.84615384615384
ST-548,서울특별시 송파구 올림픽로 74,송파구 잠실동 20,37.512169,127.078934,송파구,4866.0,187.15384615384616
ST-547,서울특별시 송파구 백제고분로 95,송파구 잠실동 19-10,37.511982,127.085052,송파구,12222.0,470.0769230769231
ST-546,서울특별시 송파구 백제고분로15길 7,송파구 잠실동 230,37.505692,127.084038,송파구,6660.0,256.15384615384613
ST-545,서울특별시 송파구 충민로4길 19,송파구 장지동 839-4,37.479305,127.129799,송파구,1894.0,72.84615384615384
ST-544,서울특별시 송파구 양재대로 지하 1233,송파구 방이동 89-28,37.516571,127.131538,송파구,4542.0,174.69230769230768
ST-543,서울특별시 송파구 오금동 6-2,,37.50832,127.133217,송파구,828.0,31.846153846153847
ST-542,서울특별시 송파구 오금로 20,송파구 신천동 15,37.520451,127.104202,송파구,8074.0,310.53846153846155
ST-541,서울특별시 송파구 풍납동 472,,37.529747,127.119965,송파구,5668.0,218.0
ST-540,서울특별시 송파구 올림픽로 지하 23,송파구 잠실동 53-4,37.51128,127.078239,송파구,3306.0,127.15384615384616
ST-54,서울 영등포구 여의대로 128,,37.527985,126.929207,영등포구,,
ST-539,서울특별시 송파구 올림픽로 8,송파구 잠실동 50,37.510429,127.071373,송파구,4358.0,167.6153846153846
ST-538,서울특별시 강서구 까치산로4길 22,강서구 화곡동 98-148,37.54147,126.84478,강서구,2782.0,111.28
ST-537,서울특별시 강서구 곰달래로 51,355-48,37.530338,126.838257,강서구,,
ST-536,서울특별시 강서구 강서로5길 50,강서구 화곡동 941-2,37.528919,126.848084,강서구,1932.0,77.28
ST-535,서울특별시 강서구 강서로5길 50,강서구 화곡동 941-2,37.52906,126.84848,강서구,3916.0,156.64
ST-534,서울특별시 강서구 등촌로 19,강서구 화곡동 939-3,37.531399,126.863609,강서구,4892.0,195.68
ST-533,서울특별시 강서구 등촌로 95 대일빌딩,,37.538521,126.863434,강서구,2166.0,86.64
ST-532,서울특별시 강서구 등촌로 137 대림아파트,,37.541264,126.863373,강서구,1108.0,44.32
ST-531,서울특별시 강서구 등촌로 163-2 거리가게10,,37.544567,126.861969,강서구,2100.0,84.0
ST-530,서울특별시 강서구 등촌로 185,강서구 등촌동 608-4,37.546532,126.862549,강서구,5540.0,221.6
ST-53,서울특별시 영등포구 여의공원로 13,13,37.524666,126.918022,영등포구,8116.0,312.15384615384613
ST-529,서울특별시 강서구 등촌로51나길 29,강서구 등촌동 520-6,37.548061,126.86042,강서구,,
ST-528,서울특별시 강서구 공항대로 지하 529,강서구 등촌동 505-3,37.551109,126.863709,강서구,4906.0,196.24
ST-527,서울특별시 강서구 화곡로 232,강서구 화곡동 94-6,37.546444,126.845459,강서구,,
ST-526,서울특별시 강서구 화곡로 196,강서구 화곡동 109-12,37.542751,126.842621,강서구,1274.0,50.96
ST-525,서울특별시 강서구 화곡로 지하 168,강서구 화곡동 1089-43,37.542099,126.840218,강서구,4426.0,177.04
ST-524,서울특별시 강서구 화곡로 157,강서구 화곡동 1089-52,37.540981,126.838547,강서구,3046.0,121.84
ST-523,서울특별시 강서구 강서로 지하 262,강서구 화곡동 1159-6,37.548908,126.836563,강서구,4580.0,183.2
ST-522,서울특별시 강서구 내발산동 645,,37.558178,126.838455,강서구,12552.0,502.08
ST-521,서울특별시 강서구 강서로80길 117,강서구 가양동 1459-9,37.57048,126.849503,강서구,,
ST-520,서울특별시 강서구 허준로 221-40 공원관리사무실,,37.561924,126.864166,강서구,6568.0,262.72
ST-52,서울특별시 영등포구 의사당대로 97,97,37.526264,126.920509,영등포구,6226.0,239.46153846153845
ST-519,서울특별시 강서구 양천로61길 101,강서구 가양동 1484-5,37.559479,126.86438,강서구,3956.0,158.24
ST-518,서울특별시 강서구 허준로 139 강변아파트,,37.564785,126.854645,강서구,4038.0,161.52
ST-517,서울특별시 강서구 양천로 637,강서구 염창동 284-18,37.554253,126.867561,강서구,3504.0,140.16
ST-516,서울특별시 강서구 양천로 지하 560,강서구 등촌동 666-40,37.557461,126.861458,강서구,7322.0,292.88
ST-515,서울특별시 강서구 양천로 200,강서구 마곡동 223-6,37.572781,126.826279,강서구,,
ST-514,서울특별시 강서구 마곡동 221-4,,37.573124,126.822388,강서구,6474.0,258.96
ST-513,서울특별시 강서구 마곡서로 175,강서구 마곡동 754-6,37.568577,126.824776,강서구,9780.0,391.2
ST-512,서울특별시 강서구 마곡중앙5로 58,강서구 마곡동 743-3,37.566982,126.8218,강서구,5776.0,231.04
ST-511,서울특별시 강서구 방화동로 지하 30,강서구 공항동 산20-2,37.563347,126.810486,강서구,1636.0,65.44
ST-510,서울특별시 강서구 방화동 614-287,,37.563873,126.810608,강서구,3368.0,134.72
ST-51,서울특별시 영등포구 국회대로 지하758,758,37.528057,126.918701,영등포구,5268.0,202.6153846153846
ST-509,서울특별시 강서구 금낭화로 176,강서구 방화동 855,37.581623,126.812653,강서구,1258.0,50.32
ST-508,서울특별시 강서구 양천로17길 6,강서구 방화동 769-23,37.573643,126.811806,강서구,5740.0,229.6
ST-507,서울특별시 강서구 개화동로5길 3-8,강서구 개화동 424-2,37.581612,126.798599,강서구,682.0,27.28
ST-506,서울특별시 성동구 아차산로 100,성수동2가 315-105,37.544159,127.056656,성동구,12418.0,477.61538461538464
ST-505,서울특별시 강동구 성내동 379-41,,37.533779,127.137993,강동구,3714.0,148.56
ST-504,서울특별시 강동구 강일동 681,,37.564274,127.173973,강동구,3388.0,135.52
ST-503,서울특별시 강동구 성내로 57 강동경찰서,,37.528252,127.126801,강동구,9076.0,363.04
ST-502,서울특별시 강동구 성내동 434-28,,37.526794,127.130058,강동구,9626.0,385.04
ST-501,서울특별시 강동구 길동 252-91,,37.535446,127.145187,강동구,4026.0,161.04
ST-500,서울특별시 강동구 강일동 706,,37.559399,127.171181,강동구,1780.0,71.2
ST-50,서울특별시 영등포구 의사당대로 8,8,37.528164,126.917023,영등포구,3576.0,137.53846153846155
ST-5,서울특별시 마포구 월드컵로 79,378-18,37.554951,126.910835,마포구,7030.0,281.2
ST-499,서울특별시 강동구 명일동 289-21,,37.550037,127.146912,강동구,2316.0,92.64
ST-498,서울특별시 강동구 구천면로 395 명일동공영주차장,,37.5508,127.142952,강동구,,
ST-497,서울특별시 강동구 올림픽로 552,,37.530716,127.120987,강동구,5832.0,233.28
ST-496,서울특별시 강동구 올림픽로 610 서울상운자동차공업사,,37.536007,127.122726,강동구,6630.0,265.2
ST-495,서울특별시 강동구 성내동 450-31,,37.534744,127.135284,강동구,8048.0,321.92
ST-494,서울특별시 강동구 천호대로 1139 강동그린타워,,37.534508,127.138405,강동구,7094.0,283.76
ST-493,서울특별시 강동구 천호대로 1005 현대백화점,,37.538666,127.124245,강동구,12812.0,512.48
ST-492,서울특별시 강동구 올림픽로 767,,37.549355,127.127083,강동구,8136.0,325.44
ST-491,서울특별시 강동구 올림픽로 875 서울 암사동 유적,,37.559559,127.130875,강동구,500.0,20.0
ST-490,서울특별시 강동구 고덕로 131 강동 롯데캐슬퍼스트아파트,,37.554867,127.142799,강동구,660.0,26.4
ST-489,서울특별시 강동구 고덕로 362,상일동 146,0.0,0.0,강동구,,
ST-488,서울특별시 강동구 올림픽로 812,,37.553329,127.128868,강동구,3930.0,157.2
ST-487,서울특별시 강동구 올림픽로 702 해공도서관,,37.543957,127.125488,강동구,2668.0,106.72
ST-486,서울특별시 강동구 올림픽로 714 가로판매대-12,,37.545265,127.125938,강동구,5746.0,229.84
ST-485,서울특별시 강동구 올림픽로 674 로석빌딩,,37.541794,127.124748,강동구,4092.0,163.68
ST-484,서울특별시 서초구 방배로 110,위트콤,37.484215,126.996292,서초구,,
ST-483,서울특별시 광진구 능동로 10,뚝섬유원지역,37.532688,127.067497,광진구,5820.0,223.84615384615384
ST-482,서울특별시 성동구 성수동2가 276-5,KEB하나은행 성수중앙지점,37.545418,127.052643,성동구,4598.0,176.84615384615384
ST-481,서울특별시 은평구 서오릉로 163,LG서비스 역촌점,37.612484,126.914879,은평구,4706.0,181.0
ST-480,서울특별시 은평구 연서로 117,예일여중,37.610004,126.916397,은평구,2754.0,105.92307692307692
ST-48,서울특별시 성동구 자동차시장 3길 64 (물재생센터),운영센터,37.557598,127.065308,성동구,58.0,3.411764705882353
ST-479,서울특별시 은평구 역촌동 45-34,역촌파출소,37.604736,126.915337,은평구,7602.0,292.38461538461536
ST-478,서울특별시 은평구 역촌동 41-7,구 서부경찰서 건너편,37.601662,126.920303,은평구,2488.0,95.6923076923077
ST-477,서울특별시 은평구 응암동 86-15,국민은행 응암점,37.601051,126.924225,은평구,,
ST-476,서울특별시 은평구 진관동 133-29,은평역사한옥박물관,37.641315,126.938042,은평구,804.0,30.923076923076923
ST-475,서울특별시 은평구 불광동 304-5,연신내역 3번출구 인근,37.617855,126.922524,은평구,1374.0,52.84615384615385
ST-474,서울특별시 은평구 불광동 276-6,불광역 8번출구,37.611179,126.929665,은평구,,
ST-473,서울특별시 은평구 불광동 285-43,불광역 2번출구,37.609566,126.930977,은평구,1712.0,65.84615384615384
ST-472,서울특별시 은평구 진관동 161-9,메뚜기다리,37.628517,126.929581,은평구,296.0,11.384615384615385
ST-471,서울특별시 은평구 불광동 355,국민은행 연서지점,37.620949,126.925636,은평구,1412.0,54.30769230769231
ST-470,서울특별시 은평구 대조동 227-2,연신내역 4번출구,37.617802,126.921967,은평구,1358.0,52.23076923076923
ST-47,서울특별시 영등포구 여의공원로 101,101,37.528816,126.92453,영등포구,12120.0,466.15384615384613
ST-469,서울특별시 은평구 진관동 242-14,신도고등학교,37.630016,126.919029,은평구,518.0,19.923076923076923
ST-468,서울특별시 은평구 녹번동 116-3,서울혁신파크 건너편,0.0,0.0,은평구,,
ST-467,서울특별시 은평구 녹번동 15-2,서울혁신파크,37.607025,126.933311,은평구,1998.0,76.84615384615384
ST-466,서울특별시 은평구 불광동 260-2,서부경찰서,37.612679,126.927757,은평구,,
ST-465,서울특별시 은평구 은평로 240 힐스테이트녹번역,,37.600746,126.935013,은평구,4044.0,155.53846153846155
ST-464,서울특별시 은평구 역촌동 15-40,평생학습관 앞,37.607849,126.921326,은평구,3102.0,119.3076923076923
ST-463,서울특별시 은평구 증산동 199-8,증산역 4번출구,37.584381,126.909897,은평구,4086.0,157.15384615384616
ST-462,서울특별시 은평구 신사동 352-2,,37.590809,126.913689,은평구,7692.0,295.84615384615387
ST-461,서울특별시 은평구 응암동 90-15,이마트 은평점,37.6007,126.920128,은평구,4738.0,182.23076923076923
ST-460,서울특별시 은평구 응암동 604-5,응암오거리,37.589661,126.916946,은평구,5160.0,198.46153846153845
ST-46,서울특별시 영등포구 국회대로76길 10,13-1,37.531239,126.921333,영등포구,7852.0,302.0
ST-459,서울특별시 은평구 녹번동 153-31,은평평화공원(역촌역4번출구),37.605583,126.922935,은평구,4828.0,185.69230769230768
ST-458,서울특별시 은평구 신사동 35-23,새절역 사거리,0.0,0.0,은평구,,
ST-457,서울특별시 은평구 응암동 761-9,백련산 힐스테이트 3차,37.586994,126.922882,은평구,1720.0,66.15384615384616
ST-456,서울특별시 은평구 갈현동 536-8,구산역 4번출구,37.613186,126.917351,은평구,3116.0,119.84615384615384
ST-455,서울특별시 은평구 은평로 85 CJ드림시티,,37.599495,126.916985,은평구,10362.0,398.53846153846155
ST-454,서울특별시 은평구 대조동 207-8,연신내역 5번출구,37.61721,126.919579,은평구,6690.0,257.3076923076923
ST-453,서울특별시 은평구 진관동 86-31,구파발역 2번출구,37.636234,126.918999,은평구,5702.0,219.30769230769232
ST-452,서울특별시 은평구 진관동 5-8,은평뉴타운 푸르지오,37.648674,126.930702,은평구,1826.0,70.23076923076923
ST-451,서울특별시 은평구 진관동 13-20,은평뉴타운 아이파크,37.645866,126.927391,은평구,1980.0,76.15384615384616
ST-450,서울특별시 은평구 진관동 45-21,진관동 은빛초등학교,37.643108,126.918221,은평구,1224.0,47.07692307692308
ST-45,서울특별시 영등포구 의사당대로 1,1,37.528416,126.913918,영등포구,304.0,16.0
ST-449,서울특별시 은평구 응암동 84-14,응암1동사무소,37.600975,126.926956,은평구,,
ST-448,서울특별시 은평구 녹번동 85-4,은평예술회관,37.603943,126.927696,은평구,1454.0,55.92307692307692
ST-447,서울특별시 성동구 마장로42길 14,마장동 주민센터,37.565941,127.045395,성동구,2006.0,77.15384615384616
ST-446,서울특별시 성동구 성수동2가 569-3,성수2가1동 공영주차장 인근,37.536808,127.055489,성동구,11758.0,452.2307692307692
ST-445,서울특별시 광진구 군자동 374-8,광진광장 교통섬,37.547829,127.072632,광진구,8326.0,320.2307692307692
ST-444,서울특별시 종로구 혜화동 56,동성중학교 앞,37.585735,127.00161,종로구,,
ST-443,서울특별시 마포구 성산동 515,서울 월드컵 경기장,37.566845,126.896446,마포구,2850.0,114.0
ST-442,서울특별시 용산구 서빙고로 279,서빙고동 주민센터 앞,37.520336,126.994263,용산구,7294.0,280.53846153846155
ST-441,서울특별시 용산구 효창원로 161,효창동주민센터 앞,37.54232,126.96196,용산구,950.0,36.53846153846154
ST-440,서울특별시 용산구 한강로3가 66-4,,37.522026,126.966187,용산구,1004.0,38.61538461538461
ST-439,서울특별시 용산구 한강대로 349,청파동입구 교차로,37.549026,126.971947,용산구,1726.0,66.38461538461539
ST-438,서울특별시 용산구 원효로97길 33-4,선린인터넷 고등학교,37.541653,126.970505,용산구,3380.0,130.0
ST-437,서울특별시 용산구 청파로47길 100,숙명여대 입구 교차로,37.544895,126.969383,용산구,3120.0,120.0
ST-436,서울특별시 용산구 한강대로 161,삼각지역 4번출구 앞,37.533451,126.971733,용산구,2620.0,100.76923076923077
ST-435,서울특별시 용산구 한강대로 115,신용산역 6번출구 앞,37.530148,126.968483,용산구,4610.0,177.30769230769232
ST-434,서울특별시 용산구 백범로 350,원효로1동 주민센터 앞,37.537514,126.967567,용산구,,
ST-433,서울특별시 양천구 가로공원로 145,신월보건센터 부근,37.536671,126.832184,양천구,,
ST-432,서울특별시 양천구 신월로 97,서울강월초등학교 앞,37.516197,126.8349,양천구,1570.0,60.38461538461539
ST-431,서울특별시 양천구 등촌로 22-1 가로판매대6,,37.531097,126.864029,양천구,4392.0,168.92307692307693
ST-430,서울특별시 양천구 목동중앙서로7길 26,목동 삼성쉐르빌 앞,37.522659,126.870834,양천구,,
ST-43,서울특별시 서대문구 창천동 84-16,,37.559864,126.934418,서대문구,810.0,32.4
ST-429,서울특별시 양천구 목동서로 221,목동 굿모닝탑,37.514713,126.860916,양천구,,
ST-428,서울특별시 양천구 목동서로 355,,37.517319,126.864319,양천구,3392.0,130.46153846153845
ST-427,서울특별시 양천구 목동서로 201,KT 목동타워 앞,37.52845,126.8722,양천구,,
ST-426,서울특별시 영등포구 당산로52길 3,당산육갑문,37.535339,126.903679,영등포구,18450.0,709.6153846153846
ST-425,서울특별시 영등포구 여의동로 48,샛강생태공원장문자센터 앞,37.518963,126.921616,영등포구,2024.0,77.84615384615384
ST-424,서울특별시 영등포구 여의나루로 76,증권거래소후문교차로,37.522343,126.927101,영등포구,3930.0,151.15384615384616
ST-423,서울특별시 영등포구 여의나루로 96,MBC,0.0,0.0,영등포구,,
ST-422,서울특별시 영등포구 양평로 58,그랜드컨벤션센터 앞,37.534718,126.900002,영등포구,4942.0,190.07692307692307
ST-421,서울특별시 영등포구 양평로 76,삼성화재 사옥 옆,37.535961,126.8983,영등포구,5424.0,208.6153846153846
ST-420,서울특별시 영등포구 영등포로 177,영등포청과시장 사거리,37.520294,126.901192,영등포구,3848.0,148.0
ST-42,서울특별시 서대문구 연세로 50,27,37.562382,126.932648,서대문구,1638.0,65.52
ST-419,서울특별시 영등포구 영등포로 124,영등포유통상가 사거리,37.521133,126.896538,영등포구,4090.0,157.30769230769232
ST-418,서울특별시 영등포구 영등포로 96,교보생명보험 앞,37.521931,126.891617,영등포구,3854.0,148.23076923076923
ST-417,서울특별시 영등포구 선유로 34,근로자회관 사거리,37.517151,126.888626,영등포구,8798.0,338.38461538461536
ST-416,서울특별시 영등포구 선유로 59 문래 아카데미,,37.519089,126.889099,영등포구,9950.0,382.6923076923077
ST-415,서울특별시 영등포구 선유로 82,KB국민은행 문래동지점 앞,0.0,0.0,영등포구,,
ST-414,서울특별시 영등포구 여의서로 60-2 가로판매대22,,37.533657,126.912163,영등포구,1142.0,71.375
ST-413,서울특별시 영등포구 당산로 111-2,영등포구청역 1번출구,37.524635,126.896217,영등포구,17784.0,684.0
ST-412,서울특별시 동대문구 망우로 126,매봉주유소 중랑교지점,0.0,0.0,동대문구,,
ST-411,서울특별시 동대문구 한천로 42,이마트 장안점,0.0,0.0,동대문구,,
ST-410,서울특별시 동대문구 장안동 473-6,,37.566971,127.074295,동대문구,5616.0,216.0
ST-41,서울특별시 서대문구 연세로 50-1,89-4,37.560009,126.940735,서대문구,1642.0,65.68
ST-409,서울특별시 동대문구 천호대로 231,,37.570354,127.048431,동대문구,4324.0,166.30769230769232
ST-408,서울특별시 동대문구 청계천로 563,용두역 4번출구,37.573753,127.038536,동대문구,6674.0,256.6923076923077
ST-407,서울특별시 동대문구 홍릉로 26-1 거리가게,,37.58255,127.044601,동대문구,2678.0,103.0
ST-406,서울특별시 동대문구 서울시립대로 163 서울시립대학교,,37.585045,127.060272,동대문구,1210.0,46.53846153846154
